CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
846	1542	67	0.7969	-14.016
2838	4319	67	0.7676	-14.021
1518	4319	67	0.8331	-0.006
4178	4319	67	0.8398	-0.005
4237	4319	67	0.7763	44.022
4242	4319	67	0.7688	44.027
4291	4319	67	0.8331	-0.005
4298	4319	67	0.8126	-0.000
4319	4338	67	0.7807	-44.027
846	4319	67	0.8462	-14.022
3767	4296	67	0.7872	59.964
4196	4296	67	0.8175	59.964
4258	4296	67	0.7874	88.053
784	2838	67	0.9099	-14.015
846	2838	67	0.9162	-0.000
1308	2112	67	0.8549	115.063
1525	3880	67	0.9317	-39.037
99	1525	67	0.9021	10.010
234	1525	67	0.9155	-25.990
404	1525	67	0.9708	0.000
2515	3965	67	0.926	0.036
2536	3965	67	0.9272	0.008
2842	3965	67	0.926	0.036
3049	3965	67	0.9093	18.005
2045	3965	67	0.9237	0.008
3960	3965	67	0.915	18.010
33	3965	67	0.896	18.010
234	3965	67	0.9063	0.036
1264	2582	67	0.9823	-0.073
99	2582	67	0.8395	19.921
33	46	67	0.7771	0.995
46	58	67	1.0	-0.011
46	2052	67	0.9409	-0.011
46	4014	67	0.9412	0.000
2515	2842	67	1.0	0.000
2536	2842	67	0.9119	-0.029
2842	3049	67	0.9218	-17.968
2842	3960	67	0.9173	-17.974
2045	2842	67	0.8981	-0.029
33	2842	67	0.9045	17.974
234	2842	67	0.9062	0.000
1518	4242	67	0.7689	-44.033
4199	4242	67	0.8521	14.009
4202	4242	67	0.7999	58.036
4237	4242	67	0.8477	-0.005
4242	4285	67	0.7614	-44.026
4242	4291	67	0.7689	44.032
4242	4338	67	0.7745	0.000
33	58	67	0.7771	0.984
58	2052	67	0.9409	0.000
58	4014	67	0.9412	0.011
1400	4234	67	0.8626	-44.027
1416	4234	67	0.7686	-0.002
1423	4234	67	0.8311	-88.053
4136	4234	67	0.7686	-0.001
4199	4234	67	0.8026	-132.079
4202	4234	67	0.8476	-88.052
4205	4234	67	0.8626	-44.027
1518	4178	67	0.8007	-0.001
1518	4237	67	0.7825	-44.028
1518	4291	67	1.0	-0.001
1518	4298	67	0.833	-0.005
1518	4338	67	0.7642	-44.033
784	1518	67	0.7859	-28.031
846	1518	67	0.8361	-14.016
33	234	67	0.9273	17.974
33	2045	67	0.8845	18.003
33	2515	67	0.9045	17.974
33	2536	67	0.8994	18.003
33	3049	67	0.9785	0.006
33	3960	67	0.9495	0.000
1275	1512	67	0.9477	-0.000
1512	4258	67	0.8734	-28.032
1512	4271	67	0.8925	14.016
977	1512	67	0.8441	-11.005
1400	1416	67	0.8259	-44.025
1400	1423	67	0.9001	44.026
1400	4136	67	0.8259	-44.026
1400	4199	67	0.861	88.052
1400	4202	67	0.9016	44.026
1400	4205	67	1.0	-0.000
1400	4258	67	0.7963	105.079
1400	4270	67	0.7765	15.994
977	1275	67	0.8405	-11.004
977	4271	67	0.8734	3.011
99	2405	67	0.9181	-99.069
2515	2536	67	0.9119	0.029
2515	3049	67	0.9218	-17.968
2515	3960	67	0.9173	-17.974
2045	2515	67	0.8981	-0.029
234	2515	67	0.9062	0.000
1275	4258	67	0.8603	-28.032
1275	4271	67	0.9204	14.016
1416	4136	67	1.0	-0.001
1423	4136	67	0.7945	-88.052
4039	4136	67	0.7815	44.027
4136	4205	67	0.8259	44.026
1276	4196	67	0.8793	56.062
1276	4377	67	1.0	-0.000
4178	4298	67	0.792	-0.005
4237	4298	67	0.7876	44.023
4291	4298	67	0.833	-0.004
846	4298	67	0.7663	-14.021
1829	2113	67	0.9175	0.000
2112	2113	67	0.9774	0.000
2113	2563	67	0.8327	-54.010
383	2113	67	0.8327	54.010
705	2113	67	0.8319	17.974
99	404	67	0.9127	10.010
234	404	67	0.9285	-25.990
404	473	67	0.8937	23.975
404	1264	67	0.8676	9.984
404	3880	67	0.9377	-39.036
1416	4205	67	0.8259	44.025
1423	4205	67	0.9001	-44.026
4199	4205	67	0.861	-88.053
4202	4205	67	0.9016	-44.026
4205	4258	67	0.7963	105.079
4205	4270	67	0.7765	15.994
1416	1423	67	0.7945	88.051
1416	4039	67	0.7815	-44.027
2052	4014	67	0.9655	0.011
784	846	67	0.9034	-14.015
846	4178	67	0.7969	-14.016
846	4291	67	0.8361	-14.017
3767	4196	67	0.9043	0.000
1423	4202	67	0.9471	-0.000
4199	4202	67	0.9236	-44.027
4202	4258	67	0.8027	61.053
4202	4270	67	0.8125	-28.032
4202	4285	67	0.8036	14.010
1423	4199	67	0.9164	44.026
1423	4270	67	0.8157	-28.032
1423	4285	67	0.7977	14.010
1423	4350	67	0.8028	-0.006
4196	4377	67	0.8793	-56.062
4178	4338	67	0.7695	-44.032
4199	4338	67	0.8078	14.010
4237	4338	67	0.8102	-0.005
4285	4338	67	0.7803	44.027
4291	4338	67	0.7642	-44.032
2563	4196	67	0.8319	-214.230
1829	2563	67	0.7709	-54.010
383	2563	67	1.0	0.000
99	234	67	0.9159	36.000
99	473	67	0.9212	33.984
1526	2112	67	0.9141	67.006
631	1526	67	1.0	0.000
2536	3049	67	0.9117	-17.997
3049	3960	67	0.9651	-0.006
2045	3049	67	0.8955	-17.997
234	3049	67	0.9415	-17.968
1829	2112	67	0.9082	0.000
383	1829	67	0.7709	54.010
4199	4237	67	0.846	14.014
4237	4285	67	0.8041	-44.031
4237	4291	67	0.7825	44.027
4178	4291	67	0.8007	-0.000
784	4291	67	0.7859	-28.032
234	3960	67	0.9353	-17.974
4199	4258	67	0.9048	17.027
4258	4271	67	0.7986	42.047
473	705	67	0.86	-8.916
705	2112	67	0.8364	17.974
631	2112	67	0.9141	67.006
2536	3960	67	0.9102	-18.003
2045	3960	67	0.8917	-18.003
2045	2536	67	0.9048	0.000
383	4196	67	0.8319	-214.230
1297	4327	68	1.0	0.000
837	1313	69	1.0	-0.003
133	165	71	0.8861	-28.031
133	167	71	0.8408	17.027
133	197	71	0.8928	-14.016
133	1174	71	0.8439	17.027
133	1260	71	0.9149	-28.031
133	1271	71	0.822	-28.031
133	1282	71	0.9093	-14.015
133	1309	71	0.9044	-14.016
133	1358	71	0.7668	17.027
1174	1260	71	0.8939	-45.058
1260	1271	71	0.8396	0.000
1260	1282	71	0.897	14.016
1260	1309	71	0.9039	14.016
1260	1358	71	0.8327	45.058
165	1260	71	0.9159	0.000
167	1260	71	0.8924	-45.058
197	1260	71	0.9045	-14.016
1174	1271	71	0.8175	-45.058
1174	1282	71	0.8524	-31.042
1174	1309	71	0.855	-31.042
1174	1358	71	0.9333	0.000
165	1174	71	0.8712	45.058
167	1174	71	0.9756	-0.000
197	1174	71	0.851	31.042
165	167	71	0.8679	45.058
167	197	71	0.8501	-31.042
167	1271	71	0.8164	-45.058
167	1282	71	0.8518	-31.042
167	1309	71	0.8566	-31.042
167	1358	71	0.9447	0.000
165	197	71	0.9372	14.016
197	1271	71	0.8371	-14.015
197	1282	71	0.8527	0.000
197	1309	71	0.9475	0.000
197	1358	71	0.7869	31.043
1271	1282	71	0.8215	14.016
1271	1309	71	0.8568	14.015
165	1271	71	0.8411	0.000
165	1282	71	0.8581	14.016
165	1309	71	0.9501	14.016
165	1358	71	0.8146	45.058
1282	1358	71	0.7768	31.042
1309	1358	71	0.7893	31.043
1282	1309	71	0.8654	-0.000
19	509	73	0.918	14.016
318	509	73	0.9435	0.000
398	509	73	0.9346	14.016
509	536	73	0.923	42.047
509	2053	73	0.9253	-28.031
2053	4230	73	0.9444	-14.019
19	2053	73	0.9308	-14.016
43	2053	73	0.9449	14.016
179	2053	73	0.9509	-0.000
318	2053	73	0.9429	-28.031
368	2053	73	0.9433	14.016
398	2053	73	0.955	-14.016
536	2053	73	0.9298	-70.078
559	2053	73	0.9509	-0.000
43	536	73	0.933	84.094
179	536	73	0.9294	70.078
318	536	73	0.9319	42.047
368	536	73	0.9298	84.094
398	536	73	0.937	56.062
536	559	73	0.9294	-70.078
536	4230	73	0.9233	-84.098
536	4284	73	0.9258	-56.062
43	318	73	0.9411	42.047
179	318	73	0.9393	28.031
318	368	73	0.9377	-42.047
318	398	73	0.9452	-14.016
318	559	73	0.9393	-28.031
318	4230	73	0.9496	-42.051
318	4284	73	0.9322	-14.016
19	179	73	0.9534	-14.016
43	179	73	0.9709	14.016
179	368	73	0.9532	-14.016
179	398	73	0.9687	14.016
179	559	73	1.0	0.000
179	1378	73	0.9222	-14.016
179	4230	73	0.9462	-14.020
19	368	73	0.9492	-28.031
43	368	73	0.9649	-0.000
368	398	73	0.9571	28.031
368	559	73	0.9532	14.016
368	1378	73	0.9323	-0.000
368	4230	73	0.9387	-0.004
19	43	73	0.9588	-28.031
43	398	73	0.9684	28.031
43	559	73	0.9709	14.016
43	1378	73	0.9277	-0.000
43	4230	73	0.9403	-0.004
553	1378	73	0.9086	-16.031
553	4230	73	0.9281	-16.035
19	398	73	0.9643	0.000
398	559	73	0.9687	-14.015
398	4230	73	0.9427	-28.035
19	559	73	0.9534	-14.015
559	1378	73	0.9222	-14.016
559	4230	73	0.9462	-14.020
19	4230	73	0.9222	-28.035
755	4065	74	1.0	-0.003
755	4071	74	1.0	-0.003
4065	4071	74	1.0	-0.000
1620	2018	75	0.9441	0.001
2243	2431	76	0.8249	13.979
2243	3004	76	1.0	-0.000
2243	3040	76	0.8284	-14.016
2243	3268	76	1.0	0.000
1578	2243	76	0.8462	13.958
2056	2243	76	0.8428	-14.016
2086	2243	76	0.8284	14.016
2164	2243	76	0.8428	-14.016
1578	2086	76	0.9748	-0.058
2056	2086	76	0.8024	-28.032
2086	2164	76	0.8024	28.032
2086	2431	76	0.8378	27.995
2086	3004	76	0.8284	14.016
2086	3040	76	1.0	-0.000
2086	3268	76	0.8284	14.016
1082	2086	76	0.8013	-56.027
2431	3004	76	0.8249	-13.979
3004	3040	76	0.8284	-14.016
3004	3268	76	1.0	0.000
1578	3004	76	0.8462	13.958
2056	3004	76	0.8428	-14.016
2164	3004	76	0.8428	-14.016
159	365	76	0.9153	-18.011
186	365	76	0.868	85.999
228	365	76	0.8759	-0.000
253	365	76	0.8306	86.000
340	365	76	0.8043	-46.043
365	573	76	0.8976	32.027
365	783	76	0.9024	46.042
365	2217	76	0.9023	-39.958
317	1082	76	0.8181	28.032
1082	1578	76	0.8228	-55.969
1082	2431	76	0.9003	-28.031
1082	3040	76	0.8013	-56.027
159	228	76	0.8439	-18.011
186	228	76	0.8033	85.999
228	573	76	0.8325	32.027
228	783	76	0.8347	46.042
228	2217	76	0.8195	-39.958
1578	2056	76	0.8242	27.974
2056	2057	76	0.8463	-5.990
2056	2164	76	1.0	-0.000
2056	2431	76	0.82	-0.037
2056	3040	76	0.8024	-28.032
2056	3268	76	0.8428	-14.016
159	2217	76	0.8676	-57.969
186	2217	76	0.8196	46.041
573	2217	76	0.8642	-71.985
783	2217	76	0.8705	-86.000
317	1578	76	0.8156	-27.937
317	2431	76	0.9006	0.001
159	783	76	0.8649	28.031
186	783	76	0.8198	132.042
573	783	76	0.8125	14.016
2057	2164	76	0.8463	5.990
2431	3040	76	0.8378	-27.995
3040	3268	76	0.8284	14.016
1578	3040	76	0.9748	-0.058
2164	3040	76	0.8024	-28.032
2431	3268	76	0.8249	-13.979
1578	3268	76	0.8462	13.958
2164	3268	76	0.8428	-14.016
2826	3820	76	0.8211	-62.051
340	3820	76	0.8072	-24.000
159	186	76	0.8177	-104.010
186	253	76	0.9169	-0.001
186	340	76	0.8338	132.042
186	573	76	0.8013	118.026
186	2742	76	0.8236	0.003
159	522	76	0.8378	-132.042
522	573	76	0.816	146.058
159	340	76	0.8039	28.031
253	340	76	0.8128	132.042
159	253	76	0.8021	-104.011
253	573	76	0.8125	118.027
253	2742	76	0.8033	0.004
1578	2431	76	0.8527	27.938
2164	2431	76	0.82	-0.036
159	2431	76	0.8365	36.073
1578	2164	76	0.8242	27.974
159	573	76	0.9176	14.016
1738	1894	77	0.7529	30.010
1782	1894	77	0.8246	-0.000
1807	1894	77	0.782	209.089
1894	2316	77	0.8386	-0.000
1894	2468	77	0.8746	0.000
2441	3636	77	0.7617	0.000
3044	3636	77	1.0	-0.000
1807	3636	77	0.7637	14.014
1582	2745	77	1.0	-0.000
1807	2745	77	0.7362	-0.002
2441	3044	77	0.7617	0.000
1807	3044	77	0.7637	14.014
1582	1807	77	0.7362	0.001
2861	2924	77	0.7179	47.037
1807	2861	77	0.7952	15.993
1782	1807	77	0.7227	-209.089
1807	2316	77	0.7017	209.088
1807	2468	77	0.7964	209.089
1738	1782	77	0.7165	30.010
1738	2316	77	0.7189	30.010
1738	2468	77	0.7295	30.011
1782	2316	77	0.801	-0.000
1782	2468	77	0.8164	0.000
2316	2468	77	0.8401	0.001
1493	1845	78	0.8636	-180.063
1708	1845	78	0.8896	45.058
1795	1845	78	0.9013	131.058
1845	1886	78	0.8612	-31.042
1845	1965	78	0.8612	-31.042
1845	2096	78	0.9466	-86.000
1845	2265	78	0.9094	-86.000
1845	2715	78	0.9372	-17.026
1845	3086	78	0.9013	-131.058
1845	3701	78	0.9531	0.000
945	1845	78	0.9531	0.000
1106	1740	78	0.8678	63.069
1596	1740	78	0.8768	35.038
1740	2087	78	0.878	-35.040
1740	2109	78	0.8793	-0.002
1106	2109	78	0.875	63.067
1596	2109	78	0.9298	35.036
2087	2109	78	0.9745	35.038
2109	2157	78	0.8726	180.064
2109	2168	78	0.8699	-35.035
2109	3701	78	0.8724	-2.014
945	2109	78	0.8746	2.014
1596	2087	78	0.9376	-0.002
1596	2168	78	0.899	0.001
1493	2096	78	0.8836	-266.063
1493	3701	78	0.8783	-180.063
945	1493	78	0.8783	180.063
1708	1965	78	0.9002	14.015
1795	1965	78	0.898	100.016
1886	1965	78	1.0	0.000
1965	3086	78	0.898	-100.016
2265	2715	78	0.913	68.974
2715	3086	78	0.8831	-114.032
2715	3701	78	0.9352	17.026
1708	2715	78	0.8857	28.032
1795	2715	78	0.8831	114.032
2096	2715	78	0.9307	68.974
945	2715	78	0.9352	-17.026
752	2157	78	0.918	-0.001
1708	1795	78	0.8989	-86.000
1795	1886	78	0.898	100.016
1795	2096	78	0.889	45.058
1795	2265	78	0.8916	45.059
1795	3086	78	1.0	0.000
1795	3701	78	0.9025	131.058
945	1795	78	0.9025	-131.058
1106	2087	78	0.8772	28.029
945	1708	78	0.8926	-45.058
945	2096	78	0.9781	-86.000
945	2265	78	0.9118	-86.000
945	3086	78	0.9025	-131.058
945	3701	78	1.0	0.000
1708	1886	78	0.9002	14.015
1708	2096	78	0.8838	-40.942
1708	2265	78	0.8751	-40.942
1708	3086	78	0.8989	-86.000
1708	3701	78	0.8926	45.058
2265	3086	78	0.8916	-45.059
3086	3701	78	0.9025	131.058
1886	3086	78	0.898	-100.016
2096	3086	78	0.889	-45.058
2087	2168	78	0.8909	0.003
2265	3701	78	0.9118	86.000
2096	3701	78	0.9781	86.000
2096	2265	78	0.9141	0.000
1505	2220	79	1.0	-0.000
986	2220	79	1.0	0.000
986	1505	79	1.0	0.000
1127	1131	80	0.8674	-18.011
1131	1132	80	0.7509	-210.198
1131	1928	80	0.7131	-17.026
250	1131	80	0.8616	17.026
250	1127	80	0.7357	35.037
250	1132	80	0.7203	-193.172
250	1928	80	0.8179	0.000
1384	1639	82	1.0	0.000
1384	2016	82	0.7827	16.067
1384	3804	82	0.7827	16.068
2607	3752	82	1.0	0.000
2006	3752	82	1.0	0.000
2076	3752	82	0.7974	-30.011
2006	2607	82	1.0	-0.000
2076	2607	82	0.7974	-30.011
1639	2016	82	0.7827	16.067
2016	2076	82	0.8949	43.990
2016	3804	82	1.0	0.000
2006	2076	82	0.7974	30.011
2076	3804	82	0.8949	-43.990
1639	3804	82	0.7827	16.068
1638	4175	83	0.9504	-16.016
3951	4175	83	1.0	0.000
22	4175	83	0.9504	-16.016
56	4175	83	0.9697	0.000
1638	2809	83	0.9474	11.999
1638	3951	83	0.9504	-16.016
22	1638	83	1.0	0.000
56	1638	83	0.9479	16.016
92	1638	83	0.9562	-12.000
2822	2870	83	0.9514	-42.047
1972	3765	83	1.0	-0.000
92	1972	83	0.9616	-42.047
2710	2822	83	0.9658	19.969
92	2710	83	0.9441	0.000
56	4187	83	0.9479	0.000
2809	2822	83	0.9566	19.970
499	2822	83	0.9412	59.964
92	3765	83	0.9616	-42.047
92	112	83	0.9525	-18.083
22	56	83	0.9479	-16.016
22	92	83	0.9562	12.000
22	2809	83	0.9474	11.999
22	3951	83	0.9504	-16.016
56	3951	83	0.9697	0.000
92	2809	83	0.9683	-0.002
1242	4343	84	0.8621	84.127
1426	4328	85	1.0	0.000
2514	2820	86	1.0	0.000
2820	4197	86	0.9378	-0.000
2820	4204	86	0.8002	-45.058
2820	4211	86	0.8917	-28.000
2820	4214	86	0.8839	-27.995
579	2820	86	0.8231	27.995
836	2820	86	0.8346	319.325
579	836	86	0.849	-291.330
836	2514	86	0.8346	319.325
836	4197	86	0.8392	319.324
836	4204	86	0.8137	274.267
836	4211	86	0.8246	291.324
836	4214	86	0.8276	291.330
579	2514	86	0.8231	27.995
579	4197	86	0.8278	27.995
579	4204	86	0.8169	-17.063
579	4211	86	0.8643	-0.005
579	4214	86	0.8327	0.000
808	2825	86	1.0	0.000
808	4204	86	0.81	27.995
2514	4197	86	0.9378	-0.000
4197	4211	86	0.8804	-28.000
4197	4214	86	0.8728	-27.995
2514	4214	86	0.8839	-27.995
4211	4214	86	0.8832	0.005
2514	4204	86	0.8002	-45.058
2514	4211	86	0.8917	-28.000
4204	4212	86	0.8498	-0.000
4212	4231	86	0.8303	14.016
4204	4211	86	0.8095	17.058
2825	4204	86	0.81	27.995
4204	4231	86	0.833	14.016
3027	3522	87	0.8366	0.000
3265	3381	88	0.7089	189.955
3265	3266	88	0.8921	187.048
1463	1667	90	0.8469	46.042
1667	1683	90	0.9559	0.000
1667	1985	90	0.7915	-46.042
1667	2237	90	0.7723	-14.016
1667	2251	90	0.9076	0.000
1667	3845	90	0.8152	-76.052
1667	3895	90	0.8197	-162.053
1667	3971	90	1.0	0.000
286	1667	90	0.8478	46.042
883	1667	90	0.7955	46.042
1463	1985	90	0.8189	-0.000
1683	1985	90	0.7899	-46.042
1985	2251	90	0.7704	46.042
1985	3845	90	0.8443	-30.010
1985	3971	90	0.7915	46.042
286	1985	90	0.8572	-0.000
883	1985	90	0.8756	-0.000
2237	2251	90	0.8197	14.016
2237	3971	90	0.7723	14.016
1683	2237	90	0.7741	-14.016
1463	1683	90	0.8083	46.042
1683	2251	90	0.9104	0.000
1683	3845	90	0.8032	-76.052
1683	3895	90	0.8427	-162.053
1683	3971	90	0.9559	0.000
286	1683	90	0.816	46.042
883	1683	90	0.7794	46.042
286	883	90	0.8182	-0.000
883	1463	90	0.7808	0.000
883	2251	90	0.7776	46.042
883	3845	90	0.8115	-30.010
883	3971	90	0.7955	46.042
3845	3899	90	0.7809	-24.000
2251	3845	90	0.7938	-76.052
1463	3845	90	0.8138	-30.010
3845	3971	90	0.8152	76.052
286	3845	90	0.8279	-30.010
286	1463	90	0.8869	-0.000
286	2251	90	0.8234	46.042
286	3971	90	0.8478	46.042
2251	3895	90	0.8161	-162.053
2251	3971	90	0.9076	0.000
1463	2251	90	0.7811	46.042
3895	3971	90	0.8197	162.053
1463	3971	90	0.8469	46.042
793	3695	91	0.7165	45.008
319	3695	91	0.7334	236.994
551	3695	91	0.7097	13.019
3169	4036	92	1.0	0.000
3016	3647	93	1.0	-0.000
141	158	94	0.8561	-182.079
141	2156	94	0.81	2.015
736	4110	95	1.0	-0.000
437	723	98	1.0	-0.000
2188	3601	100	0.9248	-14.015
2	14	101	0.7257	14.016
2	4190	101	0.7199	14.016
14	223	101	0.7959	1.008
14	632	101	0.8862	-592.268
14	2084	101	0.7958	0.000
14	2147	101	0.7666	-14.016
14	2430	101	0.9001	-592.268
14	4052	101	0.7999	-14.019
14	4190	101	0.88	-0.000
632	2430	101	0.9534	-0.000
632	4190	101	0.8291	592.268
2084	4052	101	0.7635	-14.019
2147	4052	101	0.749	-0.003
4052	4190	101	0.8387	14.019
2430	4190	101	0.8615	592.268
2084	4190	101	0.7836	-0.000
2145	4190	101	0.8274	14.016
2147	4190	101	0.7814	14.016
223	4190	101	0.7699	-1.008
2145	2147	101	0.7868	-0.000
1546	3758	102	0.9536	146.058
3758	4054	102	0.9536	-146.058
13	3758	102	0.9598	15.995
100	3758	102	1.0	-0.000
1546	1550	102	0.9454	-30.011
1550	4054	102	0.9454	30.010
13	100	102	0.9598	15.995
100	1546	102	0.9536	-146.058
100	4054	102	0.9536	-146.058
1546	4054	102	1.0	-0.000
2117	3761	104	1.0	-0.000
2347	2764	105	0.9005	180.064
2347	3739	105	0.9505	-86.001
2347	3744	105	0.9351	0.000
2347	3803	105	0.9483	-45.057
2347	3834	105	0.9714	0.000
1651	2347	105	0.9505	86.000
1923	2347	105	0.9208	67.989
155	2347	105	0.9538	45.057
189	2347	105	0.9714	-0.001
833	2347	105	0.9207	31.042
2451	3809	105	0.9467	0.000
2764	3809	105	0.9599	0.000
1923	3809	105	0.9023	248.053
238	3809	105	1.0	-0.000
238	1923	105	0.9023	-248.053
238	2451	105	0.9467	-0.000
238	2764	105	0.9599	-0.000
1651	3803	105	0.9203	40.943
1957	3803	105	0.8771	86.001
3739	3803	105	0.9203	40.943
3744	3803	105	0.9348	-45.058
3803	3834	105	0.9417	45.058
155	3803	105	0.972	-0.000
189	3803	105	0.9417	-45.058
833	3803	105	0.9476	-14.016
2764	3834	105	0.9195	-180.063
1651	3834	105	0.959	86.001
1923	3834	105	0.9319	67.989
3739	3834	105	0.959	86.001
3744	3834	105	0.9319	0.000
155	3834	105	0.9404	45.057
189	3834	105	1.0	-0.000
833	3834	105	0.9209	31.042
1651	1923	105	0.9566	18.011
1923	2451	105	0.8927	248.053
1923	2764	105	0.9099	248.053
1923	3739	105	0.9566	-18.012
1923	3744	105	0.8746	67.989
189	1923	105	0.9319	-67.990
1651	1957	105	0.8936	-45.058
1957	3739	105	0.8936	45.058
1957	3744	105	0.8816	131.058
155	1957	105	0.8778	-86.001
833	1957	105	0.8763	-100.017
155	189	105	0.9404	45.058
189	833	105	0.9209	-31.042
189	1651	105	0.959	-86.001
189	2764	105	0.9195	180.063
189	3739	105	0.959	-86.001
189	3744	105	0.9319	-0.000
155	833	105	0.9574	14.016
833	3744	105	0.9322	31.042
1651	3744	105	0.8996	86.000
3739	3744	105	0.8996	86.001
155	3744	105	0.9372	45.057
155	1651	105	0.9146	-40.943
155	3739	105	0.9146	-40.944
1651	2764	105	0.9013	266.064
1651	3739	105	1.0	-0.000
2451	2764	105	0.9587	0.000
2764	3739	105	0.9013	-266.064
2507	2709	107	1.0	-0.000
1294	2725	108	1.0	0.000
2987	3549	109	1.0	0.000
3324	3350	112	0.838	28.031
448	496	113	0.902	2.016
448	959	113	0.902	2.016
448	1209	113	0.902	2.016
1209	2812	113	0.702	-238.230
496	1209	113	1.0	0.000
959	1209	113	1.0	0.000
496	959	113	1.0	0.000
496	2812	113	0.702	-238.230
959	2812	113	0.702	-238.230
1115	1191	114	0.7144	94.151
1191	1494	114	0.7291	0.032
1191	1538	114	0.7291	0.032
1191	2501	114	0.7128	15.995
1191	4098	114	0.7291	0.032
1494	1538	114	1.0	0.000
1538	4098	114	1.0	-0.000
1115	2501	114	0.7631	110.146
1494	4098	114	1.0	-0.000
4245	4323	115	0.8455	-0.001
4315	4323	115	0.9062	0.004
4245	4315	115	0.878	-0.005
1244	2833	116	1.0	-0.000
826	1244	116	1.0	-0.000
826	2833	116	1.0	-0.000
4259	4295	117	0.7358	-28.032
987	3788	118	1.0	0.000
2757	3256	119	0.8916	3.009
3055	4320	121	0.8425	-70.043
4286	4320	121	0.7657	-126.106
3055	4286	121	0.8644	56.063
4286	4305	121	0.7123	-28.033
3055	4275	121	0.8437	98.110
3055	4125	121	0.7619	-45.058
3305	3375	122	0.8188	18.010
3375	3434	122	0.8143	0.000
86	590	123	0.8552	28.031
460	590	123	0.9244	14.016
590	677	123	0.898	-18.011
590	2844	123	0.9244	-14.016
447	460	123	0.8797	18.011
447	677	123	0.9074	14.016
447	946	123	0.842	-42.047
447	2844	123	0.8797	18.011
447	4363	123	1.0	0.000
86	460	123	0.9175	14.016
86	2125	123	0.8567	0.000
86	2844	123	0.9175	14.016
677	946	123	0.8481	-56.062
946	1302	123	0.865	18.011
946	4363	123	0.842	42.047
460	2844	123	1.0	0.000
460	4363	123	0.8797	-18.011
677	4363	123	0.9074	-14.016
2844	4363	123	0.8797	-18.011
2519	3347	124	1.0	-0.000
2489	3579	125	1.0	0.001
1925	3579	125	0.741	-11.998
3579	3619	125	0.741	11.999
196	3579	125	0.741	-11.998
196	1925	125	1.0	0.000
196	2489	125	0.741	-11.999
196	3619	125	1.0	0.000
2489	3619	125	0.741	12.000
1925	2489	125	0.741	-11.999
1925	3619	125	1.0	0.000
2379	3741	126	1.0	-0.000
3149	3741	126	0.9523	-162.053
2081	3741	126	0.9669	-162.053
2379	3149	126	0.9523	162.053
2081	2379	126	0.9669	-162.053
2081	2103	126	0.9686	15.995
2103	3149	126	0.9664	-15.995
2081	3149	126	0.9693	0.000
1117	1945	127	0.8944	-97.053
1117	4150	127	0.9448	0.000
1945	2589	127	0.9626	0.000
1945	4150	127	0.9084	97.053
125	1165	127	0.9075	-122.000
125	2589	127	0.9255	-36.107
2783	3068	128	0.8971	-162.052
2783	3073	128	0.8971	-162.053
2783	3270	128	0.9327	0.000
1250	2783	128	1.0	-0.000
1369	2783	128	0.742	-14.988
134	2783	128	0.9276	-15.995
514	2783	128	0.9327	-0.001
564	2783	128	0.8915	-0.000
697	2783	128	0.8882	-15.995
974	2783	128	0.8397	-15.995
134	514	128	0.9082	-15.995
514	564	128	0.8367	-0.000
514	697	128	0.8818	15.994
514	1098	128	0.8479	15.994
514	1250	128	0.9327	-0.000
514	1369	128	0.7645	14.988
514	3068	128	0.9169	-162.053
514	3073	128	0.9169	-162.054
514	3270	128	1.0	-0.000
2448	3068	128	0.8585	-15.997
3068	3073	128	1.0	-0.001
3068	3270	128	0.9169	162.052
1250	3068	128	0.8971	-162.052
313	3068	128	0.8494	-15.994
564	3068	128	0.8164	-162.052
1250	1369	128	0.742	14.988
1250	3073	128	0.8971	-162.054
1250	3270	128	0.9327	0.000
134	1250	128	0.9276	-15.995
564	1250	128	0.8915	0.000
697	1250	128	0.8882	-15.995
974	1250	128	0.8397	-15.995
2448	3014	128	0.869	-0.002
2448	3073	128	0.8585	-15.998
134	2448	128	0.8318	-162.050
313	2448	128	0.9126	0.003
697	2448	128	0.7981	-162.050
134	564	128	0.8654	-15.995
564	697	128	0.8352	15.995
564	974	128	0.8259	15.995
564	1435	128	0.761	-26.034
564	3073	128	0.8164	-162.053
564	3270	128	0.8367	0.000
3073	3270	128	0.9169	162.054
313	3073	128	0.8494	-15.996
134	313	128	0.8215	-162.053
313	697	128	0.7914	162.053
313	3014	128	0.8468	0.000
134	697	128	0.9278	-0.000
134	974	128	0.8711	-0.000
134	1369	128	0.8129	-1.007
134	3270	128	0.9082	-15.995
697	1098	128	0.8763	0.000
697	1369	128	0.7738	-1.007
697	3270	128	0.8818	-15.995
1098	1369	128	0.7889	-1.007
1369	3270	128	0.7645	-14.988
1098	3270	128	0.8479	-15.995
738	764	129	1.0	-0.000
1801	1986	130	0.8375	86.001
1910	1986	130	0.8514	-162.052
1026	1986	130	0.8514	-162.053
1801	1910	130	0.7461	248.054
1026	1801	130	0.7461	-248.054
1026	1910	130	1.0	-0.001
887	1839	131	1.0	-0.001
314	2475	132	0.7832	-0.000
2266	2313	133	0.842	17.027
2313	3042	133	1.0	-0.000
1947	2313	133	0.7946	-0.000
1947	2266	133	0.7609	-17.027
1947	2955	133	0.7085	15.995
