CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
1179	2893	23	0.8766	-0.072
2380	2808	24	0.7585	483.196
353	1498	24	0.7573	86.001
1498	2912	24	0.7571	-114.032
1320	2380	24	0.7719	85.998
3748	4097	24	0.8946	-30.011
393	1320	24	0.7539	-162.052
1320	1498	24	0.7621	248.051
2386	4097	24	0.8716	0.001
353	655	24	0.9505	17.026
655	1320	24	0.7917	-179.076
1320	2386	24	0.7263	218.040
2380	3748	24	0.9231	162.054
1498	2386	24	0.8615	-30.011
655	1498	24	0.77	68.975
1320	2912	24	0.7371	134.019
2808	3748	24	0.7388	-321.142
353	1899	24	0.7241	35.037
1498	3748	24	0.8322	0.000
353	2386	24	0.7731	55.990
328	2808	24	0.7695	0.000
353	393	24	0.7571	0.001
1151	3748	24	0.7339	-321.142
2386	3748	24	0.8274	30.011
353	2380	24	0.8836	-76.053
655	2386	24	0.7798	38.964
353	4097	24	0.825	55.990
393	3748	24	0.7651	86.000
1498	4097	24	0.8704	-30.010
2444	4097	24	0.7644	-351.152
655	2444	24	0.7329	390.117
2808	4097	24	0.7581	-351.152
1151	4097	24	0.7515	-351.153
2380	4097	24	0.945	132.044
1151	2808	24	0.9824	-0.000
655	4097	24	0.8389	38.965
2380	2444	24	0.7641	483.196
655	1899	24	0.7277	18.011
1151	2444	24	0.9775	-0.000
2386	2912	24	0.7445	-84.021
353	2444	24	0.7248	407.143
1620	2386	24	0.7979	-1.979
2380	2386	24	0.8778	132.043
1498	2380	24	0.8721	-162.054
353	3748	24	0.8461	86.001
655	2380	24	0.8836	-93.079
328	1151	24	0.7754	0.000
393	2386	24	0.7776	55.989
393	1498	24	0.7886	86.000
353	1320	24	0.7827	-162.051
328	2444	24	0.7805	0.000
2444	2808	24	0.9814	0.000
655	3748	24	0.838	68.975
393	2912	24	0.8083	-28.032
393	4097	24	0.7848	55.990
2444	3748	24	0.7472	-321.142
393	655	24	0.7758	17.025
393	2380	24	0.8066	-76.054
1858	3179	25	0.9387	-10.078
2830	2896	25	0.953	24.000
2896	3179	25	0.9407	-56.062
169	535	25	0.9464	-78.047
535	3344	25	0.9559	21.985
535	3090	25	0.965	54.048
1020	2830	25	0.9545	-26.017
1858	3344	25	0.9543	17.953
169	2830	25	0.9578	-52.032
2830	3344	25	0.9561	-4.031
2830	3182	25	0.9639	2.016
2896	3090	25	0.9442	4.033
535	1020	25	0.9551	52.032
637	3179	25	0.9451	-4.031
535	2830	25	0.9555	26.015
169	1020	25	0.9508	-26.015
1858	3182	25	0.964	23.999
2968	3344	25	0.9547	-2.016
3090	3344	25	0.9488	-32.063
169	1374	25	0.9357	-12.000
1020	2896	25	0.9517	-2.016
3182	3344	25	0.958	-6.046
3179	3344	25	0.9454	28.031
3090	3182	25	0.9569	-26.017
1020	3344	25	0.9594	-30.047
1858	2896	25	0.9423	45.984
1020	1858	25	0.948	-48.000
535	2896	25	0.9558	50.016
637	2968	25	0.9438	26.016
535	3182	25	0.9625	28.031
1020	3090	25	0.955	2.016
169	3344	25	0.9461	-56.062
2968	3182	25	0.9653	4.031
169	2896	25	0.9508	-28.031
2896	2968	25	0.9488	-26.015
169	3090	25	0.9445	-23.999
1525	2830	25	0.9417	-38.016
1020	3182	25	0.9609	-24.001
637	3182	25	0.9493	30.046
535	2968	25	0.9552	24.000
169	1525	25	0.9466	-14.015
535	637	25	0.9577	-2.015
2830	3090	25	0.9474	28.033
1020	2968	25	0.9577	-28.032
1020	3179	25	0.9451	-58.078
637	3090	25	0.9526	56.064
2896	3182	25	0.9543	-21.985
1858	3090	25	0.9433	50.017
637	1858	25	0.9482	6.047
535	1858	25	0.9528	4.032
2896	3344	25	0.9585	-28.031
169	2968	25	0.9526	-54.047
169	3182	25	0.9506	-50.016
2830	2968	25	0.966	-2.015
1858	2968	25	0.9544	19.969
1858	2830	25	0.9627	21.984
2968	3090	25	0.9572	30.048
971	1528	26	0.8962	244.241
1700	1812	26	0.9814	-19.969
3704	4435	26	0.9395	-0.000
3195	4209	26	0.9296	-14.964
2222	2315	26	0.8417	8.025
417	3442	26	0.9801	0.000
1708	1875	26	0.8913	14.963
971	1829	26	0.9428	-6.046
1659	4435	26	0.8872	274.267
1875	4402	26	0.9741	0.000
1528	2222	26	0.8776	-246.255
3442	4061	26	0.9132	-14.016
661	3442	26	0.9801	0.000
1700	1939	26	0.9668	-13.979
4340	4402	26	0.968	0.000
3985	4340	26	0.9005	43.990
227	1378	26	0.9244	0.000
580	1496	26	0.9471	252.283
2438	3004	26	0.823	248.273
1875	4415	26	0.9792	0.000
2345	3985	26	0.9111	-43.990
1708	3700	26	1.0	0.000
1708	4209	26	0.9193	-19.969
3195	4365	26	0.9391	-0.000
1829	2222	26	0.9285	4.031
1939	3302	26	0.9693	13.979
3436	3704	26	0.938	0.000
1528	2837	26	0.9612	0.001
1829	2837	26	0.8912	250.287
971	3306	26	0.8604	-24.001
1829	3004	26	0.8912	250.288
988	1700	26	0.9881	-0.144
1659	3436	26	0.9005	274.267
971	2837	26	0.8875	244.241
1562	4435	26	0.9311	-0.000
1937	3841	26	0.8363	-220.241
988	1980	26	0.9872	-0.144
1708	4415	26	0.8934	14.963
580	1562	26	0.9435	252.283
3004	3841	26	0.8652	-220.242
1146	1528	26	0.8441	-37.955
971	3841	26	0.8768	24.000
3442	4365	26	0.9256	-0.000
1700	1980	26	0.9887	0.000
1829	3306	26	0.8545	-17.955
1146	1562	26	0.9484	0.001
1496	3436	26	0.9552	0.000
2328	3004	26	0.8882	222.258
2318	3700	26	0.9276	19.969
2345	4415	26	0.9817	0.000
227	4415	26	0.9171	11.979
580	1659	26	0.9192	-21.984
2438	2837	26	0.823	248.272
227	2345	26	0.9099	11.979
2222	2328	26	0.8965	23.999
3985	4415	26	0.9091	43.990
3442	4209	26	0.9405	-14.964
2222	3004	26	0.8688	246.257
1146	1496	26	0.9668	0.001
1937	3306	26	0.8266	-268.242
1528	2328	26	0.8967	-222.256
988	3302	26	0.9861	-0.144
1146	3704	26	0.9549	0.001
2438	3306	26	0.8373	-19.970
1496	1659	26	0.9045	-274.267
1708	3985	26	0.9219	-29.027
3700	4209	26	0.9193	-19.969
417	4061	26	0.9239	-14.016
2318	4209	26	0.9878	0.000
661	4402	26	0.8973	19.969
2345	4340	26	0.9759	0.000
3436	4435	26	0.9502	0.000
1829	2328	26	0.9283	28.030
3985	4402	26	0.909	43.990
1829	3841	26	0.8704	30.046
1875	2345	26	0.9741	0.000
1875	3985	26	0.907	-43.990
2222	2837	26	0.8688	246.256
971	2328	26	0.915	21.984
1528	3004	26	0.9612	0.002
1980	3302	26	0.9897	-0.000
1146	4435	26	0.9531	0.001
417	2318	26	0.9554	-14.963
3004	3306	26	0.8261	-268.243
580	3704	26	0.9146	252.283
1708	4340	26	0.8877	14.963
1875	3700	26	0.8913	-14.963
3700	4402	26	0.8985	14.963
1528	1562	26	0.8701	37.956
2418	3442	26	0.9132	14.016
2837	3841	26	0.8652	-220.241
1496	4435	26	0.953	0.000
1875	4340	26	0.9696	0.000
227	4340	26	0.9031	11.979
1708	2345	26	0.8986	14.963
1851	3302	26	0.9698	13.979
1700	3302	26	0.9876	-0.000
2418	4365	26	0.8436	14.016
1851	1980	26	0.9695	13.979
3195	3442	26	0.9713	0.000
661	2418	26	0.9239	-14.016
661	2318	26	0.9554	-14.963
988	1812	26	0.9789	-20.113
2837	3306	26	0.8261	-268.242
2328	2837	26	0.8882	222.257
1496	1528	26	0.8438	-37.956
1937	2576	26	0.8794	-0.000
417	3195	26	0.9679	0.000
227	4402	26	0.9127	11.979
1937	2438	26	0.8365	-248.271
417	4415	26	0.8951	19.969
417	4402	26	0.8973	19.969
1659	3704	26	0.8787	274.267
1562	3704	26	0.9232	0.000
1300	1812	26	0.9456	-33.948
1146	1659	26	0.9052	-274.266
1562	3302	26	0.8695	36.923
444	4209	26	0.8965	-28.006
1812	1980	26	0.9842	19.969
1496	3704	26	0.9488	0.000
2318	3195	26	0.9298	14.964
971	3004	26	0.8875	244.242
1708	2318	26	0.9276	-19.969
417	2418	26	0.9239	-14.016
2345	4402	26	0.9831	0.000
1851	1939	26	0.9834	-0.000
2077	2318	26	0.8995	-15.995
971	2222	26	0.9311	-2.015
1708	1939	26	0.8783	28.006
2222	3306	26	0.8361	-21.986
2418	4061	26	1.0	0.000
580	4435	26	0.9254	252.283
2077	4209	26	0.8965	-15.995
661	3195	26	0.9679	0.000
2318	3442	26	0.9433	14.964
4402	4415	26	0.9791	0.000
580	3436	26	0.9346	252.283
3700	3985	26	0.9219	-29.027
1496	1562	26	0.9431	0.000
1812	3302	26	0.9826	19.969
2345	3700	26	0.8986	-14.963
1562	3436	26	0.9339	-0.000
83	534	26	0.9328	0.000
2438	3841	26	0.8225	28.030
1146	3436	26	0.9522	0.001
1708	4402	26	0.8985	14.963
2418	3195	26	0.9137	14.016
2328	2913	26	0.8619	-495.330
580	1146	26	0.9466	252.282
227	1875	26	0.9092	11.979
1528	3841	26	0.8561	-220.241
4061	4365	26	0.8436	14.016
1562	1659	26	0.8923	-274.267
2837	3004	26	1.0	0.001
417	661	26	1.0	0.000
534	4365	26	0.867	-0.073
1562	1980	26	0.87	36.924
1700	1851	26	0.9655	-13.979
4340	4415	26	0.9746	0.000
2328	3841	26	0.8581	2.016
417	2345	26	0.9042	19.969
417	4209	26	0.9538	-14.963
1939	3700	26	0.8783	-28.006
3700	4340	26	0.8877	14.963
3195	4061	26	0.9137	-14.016
1528	1829	26	0.9002	-250.286
1939	1980	26	0.9691	13.979
661	2345	26	0.9042	19.969
661	4061	26	0.9239	-14.016
661	4415	26	0.8951	19.969
661	4209	26	0.9538	-14.963
3700	4415	26	0.8934	14.963
2222	3841	26	0.8522	26.015
3306	3841	26	0.8244	48.001
222	1966	28	0.9592	-0.001
2291	3552	28	0.861	-16.032
196	904	28	0.887	-14.016
3120	4325	28	0.958	-0.012
389	3639	28	0.8752	56.062
2291	3326	28	0.888	-14.017
3724	4258	28	0.9206	-0.000
2160	3372	28	0.938	42.047
1577	3639	28	0.908	-0.000
3398	4325	28	0.9531	-0.000
1577	3859	28	0.8909	-461.338
956	4258	28	0.9622	-0.010
1560	1951	28	0.8807	-2.015
1228	2724	28	0.9181	0.025
1808	2287	28	0.8963	-2.015
1158	3870	28	0.8669	-40.068
1228	3120	28	0.9665	0.012
2836	4028	28	0.9102	-28.031
70	1198	28	0.8925	26.016
863	2724	28	0.8843	279.281
775	1292	28	0.8814	-0.000
3372	4258	28	0.935	14.016
2160	4323	28	0.9506	42.058
70	3399	28	0.9054	-179.079
790	956	28	0.8884	14.026
2451	3030	28	0.9005	477.285
194	4028	28	0.8998	-28.031
1171	2160	28	0.9183	-56.063
1170	1560	28	0.8908	2.015
879	3358	28	0.9234	-0.032
863	3358	28	0.9313	279.256
1407	3724	28	0.8937	253.242
790	1632	28	0.8986	-28.031
194	2530	28	0.8991	-0.000
1158	1170	28	0.8998	-2.015
3326	3552	28	0.8775	-2.015
1632	3372	28	0.9377	28.031
1632	3724	28	0.9116	42.047
152	673	28	0.904	-18.011
2724	3120	28	0.9269	-0.013
190	1170	28	0.8919	2.015
1966	4028	28	0.9098	-28.031
554	2478	28	0.9084	-14.014
1158	1951	28	0.9358	-2.015
1632	2905	28	0.9246	42.047
1158	3399	28	0.8917	-457.304
3398	3871	28	0.9412	0.000
3871	4289	28	0.927	0.012
352	1951	28	0.8873	0.000
222	4028	28	0.9065	-28.032
2880	3871	28	0.931	0.000
863	3120	28	0.9346	279.268
790	2160	28	0.9057	-42.047
956	3724	28	0.9244	-0.010
2478	3870	28	0.8785	-142.100
3358	4325	28	0.9568	-0.000
196	1171	28	0.914	-28.031
1560	3447	28	0.8888	28.031
754	1677	28	0.9037	2.015
397	2020	28	0.8885	119.010
152	558	28	0.9258	-2.016
800	2123	28	0.8928	-0.000
3372	4323	28	0.9538	0.011
2724	3871	28	0.9091	-0.025
2724	3358	28	0.9234	-0.025
1943	1966	28	0.9164	-0.000
194	749	28	0.8732	-44.026
863	4325	28	0.9226	279.255
1171	4258	28	0.9206	-0.000
775	1577	28	0.8705	-0.000
1170	3030	28	0.9372	-141.019
2335	2677	28	0.8735	-28.032
522	1280	28	0.8718	-26.016
1677	1808	28	0.8869	-26.016
389	749	28	0.8995	28.031
1943	2530	28	0.8726	-0.000
790	3372	28	0.8961	0.000
621	3398	28	0.9219	28.031
558	2424	28	0.9188	-2.016
388	3399	28	0.8803	162.052
1951	3030	28	0.972	-141.020
790	2534	28	0.8772	17.027
2530	4028	28	0.886	-28.031
863	1228	28	0.9168	279.255
863	2123	28	0.9177	279.255
222	1943	28	0.9209	-0.000
190	979	28	0.9037	74.036
2905	3372	28	0.9305	-14.015
558	1068	28	0.9298	0.000
749	4028	28	0.9073	15.995
3120	4289	28	0.942	0.000
956	3372	28	0.9251	-14.026
754	2287	28	0.8954	-26.016
1170	1693	28	0.8648	0.000
1292	3639	28	0.9083	-0.000
196	4323	28	0.8996	-42.036
775	3639	28	0.8711	-0.000
1158	2020	28	0.9056	-141.019
2905	4323	28	0.9042	-14.004
910	3639	28	0.9022	-0.000
790	1171	28	0.9024	14.016
790	4323	28	0.9069	0.011
621	4325	28	0.9239	28.031
2880	4325	28	0.9528	-0.000
213	1342	28	0.8799	-18.011
1228	4325	28	0.9551	0.000
1966	2308	28	0.9646	0.001
196	1632	28	0.9152	-70.078
910	1577	28	0.8854	0.000
910	1292	28	0.8944	0.000
352	1560	28	0.8639	2.015
879	4325	28	0.9205	-0.032
863	4289	28	0.9314	279.268
2377	3326	28	0.8772	30.046
3358	3871	28	0.9266	0.000
2424	3210	28	0.898	2.016
749	2836	28	0.87	44.026
1808	2377	28	0.8635	162.053
863	879	28	0.8843	279.288
3358	3398	28	0.954	0.000
1632	2160	28	0.9487	-14.016
1170	3192	28	0.8833	2.015
1292	4028	28	0.8775	-12.036
194	2836	28	0.9414	0.000
979	3527	28	0.9325	28.031
152	1068	28	0.8645	-2.016
2724	4325	28	0.9205	-0.025
522	929	28	0.8638	14.016
1171	2905	28	0.9302	-0.001
469	910	28	0.8688	-0.000
213	522	28	0.9215	14.016
2160	4258	28	0.9444	56.063
352	3030	28	0.8767	-141.019
352	1170	28	0.9025	0.000
1951	1966	28	0.8783	74.036
1292	3859	28	0.8936	-461.338
1158	3192	28	0.8896	0.000
196	956	28	0.9332	-28.021
1228	3358	28	0.9629	0.000
381	621	28	0.9036	-56.063
1966	2530	28	0.8903	0.000
749	3639	28	0.8686	28.031
1560	3192	28	0.8952	0.000
2880	3120	28	0.963	0.012
510	749	28	0.9255	18.010
194	800	28	0.874	-17.027
222	2308	28	0.9766	0.000
2159	3326	28	0.8932	162.053
863	2880	28	0.9191	279.256
1560	2020	28	0.8855	-141.020
1943	2836	28	0.9205	0.000
1170	1951	28	0.9443	0.000
352	3870	28	0.8623	-38.053
754	1808	28	0.8837	-24.000
621	3358	28	0.928	28.031
956	1171	28	0.9244	-0.010
470	3030	28	0.8845	119.011
879	2724	28	1.0	-0.007
775	910	28	0.8627	-0.000
196	3724	28	0.914	-28.031
554	2424	28	0.9349	-28.031
956	4323	28	0.9158	-14.015
190	828	28	0.8806	-0.000
194	1943	28	0.9257	-0.000
1951	2836	28	0.89	74.036
3639	3859	28	0.8633	-461.338
2020	3192	28	0.8916	141.020
190	1951	28	0.9151	2.016
1228	3871	28	0.937	0.001
381	3398	28	0.9273	-28.031
1158	3447	28	0.8884	28.031
3326	3399	28	0.8845	-28.031
1228	3398	28	0.9687	0.000
2308	2836	28	0.9623	-0.000
1677	2287	28	0.9082	-28.031
2534	3527	28	0.9336	14.015
194	2308	28	0.9388	0.000
2880	3358	28	0.9633	0.000
1068	3210	28	0.9075	0.000
213	4258	28	0.8827	-56.063
979	2534	28	0.9004	14.016
2308	4028	28	0.8925	-28.032
1158	1560	28	0.9068	0.000
194	1966	28	0.9403	-0.001
952	3326	28	0.8776	-179.078
1632	4258	28	0.9492	42.047
3358	4289	28	0.939	0.012
194	222	28	0.9355	0.000
196	2905	28	0.927	-28.032
3870	4028	28	0.8799	84.058
2905	3724	28	0.9302	0.001
196	4258	28	0.9285	-28.031
196	3372	28	0.9056	-42.047
1216	3552	28	0.874	2.016
1228	4289	28	0.9278	0.012
1632	4323	28	0.9549	28.042
2880	3398	28	0.9599	0.000
621	4289	28	0.9305	28.043
152	554	28	0.8791	23.999
397	470	28	0.8877	-2.016
956	2905	28	0.9564	-0.011
879	2880	28	0.9318	-0.032
190	1158	28	0.8687	4.031
470	1170	28	0.8905	260.030
3399	3552	28	0.8723	26.016
1171	3724	28	1.0	0.000
621	2335	28	0.9298	0.000
397	1158	28	0.8669	260.030
381	3871	28	0.9152	-28.031
352	470	28	0.889	-260.030
956	1632	28	0.9382	-42.057
213	2905	28	0.8928	-56.063
1068	2424	28	0.8912	-2.016
1228	2880	28	0.9679	0.000
1171	1407	28	0.8937	-253.242
3120	3358	28	0.9691	-0.012
3398	4289	28	0.9328	0.012
4289	4325	28	0.9363	-0.012
388	1808	28	0.9003	-2.016
2530	2836	28	0.8905	0.000
879	3871	28	0.9091	-0.032
389	4028	28	0.8776	44.026
70	952	28	0.9129	28.031
4258	4323	28	0.9001	-14.005
3372	3724	28	0.8983	14.016
3871	4325	28	0.9365	-0.001
1171	3372	28	0.8983	-14.016
749	1577	28	0.8765	28.031
2160	3724	28	0.9183	56.063
2160	2905	28	0.9291	56.062
749	1292	28	0.8827	28.031
1808	2159	28	0.8977	30.047
1292	1577	28	0.9003	0.000
2905	4258	28	0.9563	0.001
2308	2530	28	0.8886	-0.000
879	1228	28	0.9181	-0.032
2123	3871	28	0.9118	0.001
558	3210	28	0.9279	0.000
222	2836	28	0.9621	-0.000
152	3210	28	0.8908	-2.016
1943	2308	28	0.9273	0.000
2724	2880	28	0.9318	-0.025
956	2160	28	0.9334	-56.073
1966	2836	28	0.9598	0.001
2377	3552	28	0.9016	28.031
3120	3871	28	0.9325	-0.012
222	1951	28	0.8906	-74.036
790	3724	28	0.9024	14.016
196	2160	28	0.9132	-84.094
1171	1632	28	0.9116	-42.047
863	3398	28	0.9309	279.256
621	3120	28	0.9336	28.043
2020	3030	28	0.9031	-2.015
667	1808	28	0.8618	-28.031
3120	3398	28	0.9605	-0.012
70	3326	28	0.8643	-151.048
2424	2478	28	0.8741	14.016
2880	4289	28	0.9305	0.012
2123	4289	28	0.9141	0.012
1373	2152	31	0.9024	2.016
162	3317	31	0.965	-28.031
162	3171	31	0.8602	28.032
2152	2232	31	0.9052	2.016
1373	4091	31	0.8257	-28.032
3317	4091	31	0.8354	-26.017
2152	4091	31	0.7845	-30.048
1373	2232	31	0.8677	4.031
162	2835	31	0.9509	-60.021
162	1373	31	0.9136	-26.016
1373	3317	31	0.9187	-2.016
2152	3317	31	0.8291	-4.031
3171	3317	31	0.8434	-56.063
162	4091	31	0.8055	-54.048
162	2152	31	0.8226	-24.000
3433	3753	32	0.7464	-179.078
3753	4126	32	0.8081	30.009
4126	4246	32	0.7915	42.012
1897	3538	33	0.9035	17.026
944	3610	33	0.9601	-0.011
1872	4235	33	0.8205	0.984
4411	4426	33	0.988	0.000
2684	4428	33	0.8937	23.975
240	1776	33	0.9449	-0.036
1021	4235	33	1.0	0.000
492	2178	33	0.9571	17.962
1658	1776	33	0.9932	-0.036
240	3610	33	0.9927	-0.047
148	1872	33	0.848	-0.984
492	1217	33	0.866	17.998
814	1862	33	0.9238	0.036
279	3538	33	0.9768	0.000
4117	4251	33	1.0	-0.021
2190	3862	33	1.0	-0.013
960	1658	33	0.9136	36.036
148	3648	33	1.0	-0.009
1229	4417	33	0.9326	0.004
2178	2370	33	0.9694	0.000
2684	4426	33	0.9733	0.000
743	1509	33	0.8708	0.011
3648	4232	33	0.8443	-46.007
960	1789	33	0.9523	33.976
2422	4232	33	0.8803	113.073
1509	3538	33	0.9056	17.015
2684	4417	33	0.8937	23.975
4417	4426	33	0.8334	-23.975
707	814	33	0.8971	-14.015
2178	3538	33	0.9674	0.036
3282	3626	33	0.989	0.012
1776	3862	33	0.9387	-17.986
279	1776	33	0.939	-0.036
240	1658	33	0.9359	0.000
607	1232	33	0.9544	0.010
1658	2356	33	0.9139	-36.025
1509	1897	33	0.9351	-0.011
2191	3282	33	0.9523	-33.993
921	2422	33	0.8892	-33.984
1262	1776	33	0.9376	17.974
279	1658	33	0.9268	-0.000
1262	3310	33	0.9071	17.963
1262	2370	33	0.9356	17.974
2370	3862	33	0.9311	-17.987
607	4426	33	0.9887	0.000
607	4411	33	0.9853	0.000
240	279	33	0.972	0.000
2684	4232	33	0.8902	-10.021
1789	4117	33	1.0	0.018
2178	3610	33	1.0	-0.011
3626	4232	33	1.0	-0.023
944	1262	33	0.934	-17.974
2191	2356	33	0.9506	-33.981
1872	3648	33	0.8389	0.975
2356	3560	33	0.9509	33.973
1155	2422	33	0.9025	-48.000
960	3282	33	1.0	0.000
1262	1658	33	0.9143	18.010
743	1688	33	0.9579	-0.036
1789	4411	33	0.8318	-23.967
3310	3538	33	0.9631	0.048
1862	1897	33	0.9141	-0.000
492	1262	33	0.9812	-0.012
1232	3626	33	0.8895	-10.008
944	1776	33	0.9477	-0.000
4426	4428	33	0.8334	23.975
492	3862	33	1.0	-0.025
743	814	33	0.9324	-0.036
2178	2190	33	0.957	-17.974
3191	3626	33	1.0	0.011
1021	3648	33	0.9702	-0.009
1509	3310	33	0.9047	16.968
944	1658	33	0.9391	0.036
960	3191	33	0.989	0.000
3560	4251	33	1.0	-0.010
3191	3526	33	0.8738	-42.010
743	1862	33	0.9525	0.000
2356	4117	33	0.9506	33.983
402	1155	33	0.8792	33.984
2190	3610	33	0.9571	17.963
279	2178	33	0.9764	-0.036
1262	3610	33	0.9562	17.963
1232	3191	33	0.8902	-10.020
279	944	33	0.9705	-0.036
3310	3610	33	0.9521	0.000
1229	2356	33	0.9128	-33.969
3526	4232	33	0.8738	41.999
1262	2178	33	0.9562	17.974
492	2190	33	1.0	-0.012
279	1509	33	0.9178	-17.015
3538	3610	33	0.9674	-0.047
2178	3862	33	0.9599	-17.986
743	1897	33	0.943	-0.000
1789	3560	33	1.0	0.008
2422	3191	33	0.8803	113.084
148	4235	33	0.9702	0.000
2684	4411	33	0.9702	0.000
1658	3282	33	0.9136	-36.036
960	4232	33	0.989	-0.011
960	2356	33	0.9926	0.012
1688	1862	33	0.9522	0.036
492	2370	33	0.928	17.962
492	1776	33	0.9366	17.962
1262	3862	33	0.981	-0.013
2190	3310	33	0.8978	17.963
104	1610	33	0.9646	0.000
2356	3626	33	0.9866	-0.000
1789	2191	33	1.0	0.016
1789	3282	33	0.9523	-33.976
960	3560	33	0.9523	33.984
960	3626	33	0.989	0.012
240	3310	33	0.9534	-0.047
3560	4411	33	0.8318	-23.975
279	2370	33	0.9798	-0.036
1229	4428	33	0.9326	0.004
2356	4232	33	0.9859	-0.023
279	3310	33	0.9627	-0.048
240	2178	33	0.9927	-0.036
279	3610	33	0.9764	-0.047
3610	3862	33	0.9571	-17.976
944	3538	33	0.9655	0.036
2356	3191	33	0.9866	-0.012
2370	3538	33	0.977	0.036
960	4251	33	0.9523	33.974
104	2868	33	1.0	0.000
944	3310	33	0.9557	-0.011
4117	4411	33	0.8318	-23.985
2191	4117	33	1.0	0.002
2191	3560	33	1.0	-0.008
148	1021	33	0.9702	-0.000
1232	4411	33	0.9702	-0.010
240	944	33	0.9534	-0.036
240	2370	33	0.9726	-0.036
2370	3610	33	0.9694	-0.011
3560	4117	33	1.0	0.010
240	1509	33	0.9098	-17.015
2191	4251	33	1.0	-0.019
2356	3282	33	0.9926	-0.012
2370	3310	33	0.9579	-0.011
921	3111	33	0.8283	14.016
1610	2868	33	0.9646	-0.000
2190	2370	33	0.928	17.974
1217	1776	33	0.9524	-0.037
1232	2684	33	1.0	-0.010
1262	2190	33	0.981	-0.000
1021	1872	33	0.8205	-0.984
960	2191	33	0.9523	33.993
944	2370	33	0.9634	0.000
3282	4232	33	0.989	-0.011
1232	4426	33	0.9734	-0.010
2191	4411	33	0.8318	-23.983
4417	4428	33	1.0	0.000
4251	4411	33	0.8318	-23.964
1229	3626	33	0.914	-33.969
944	2178	33	0.9532	-0.000
3191	3282	33	0.989	-0.000
921	1155	33	0.9206	14.016
814	1688	33	0.9346	0.000
607	2684	33	0.9544	0.000
1776	2190	33	0.9366	-17.974
1789	4251	33	1.0	-0.002
492	1610	33	0.8645	-62.028
3648	4235	33	0.9702	0.009
3191	4232	33	1.0	-0.011
2422	3626	33	0.8803	113.096
1217	1658	33	0.9533	-0.000
240	3538	33	0.9648	0.000
3282	4251	33	0.9523	33.974
3282	3560	33	0.9523	33.984
1008	2783	34	1.0	0.000
1008	3298	34	0.8431	29.027
2783	3298	34	0.8431	29.027
212	3259	36	0.7974	-162.051
212	1431	36	0.7749	0.084
1827	1927	37	0.9021	30.009
10	2525	37	0.9595	-0.014
311	2632	37	0.8369	11.016
4265	4408	37	0.8732	-45.981
1910	4230	37	0.847	-222.234
3361	4144	37	0.9072	-221.240
437	3756	37	0.8499	-104.028
4367	4408	37	0.8514	-45.981
2108	2675	37	0.835	11.005
207	2108	37	1.0	0.000
1181	4408	37	0.8104	-132.042
1423	1827	37	0.9497	0.001
1181	2695	37	0.8475	15.995
528	4266	37	0.8719	14.016
2108	4367	37	0.8527	0.985
1304	1827	37	0.8482	-308.110
2525	3771	37	0.8598	0.998
3772	3883	37	0.9335	0.000
3738	4144	37	0.8374	-17.064
10	3553	37	0.8895	-17.040
4265	4367	37	0.9565	0.000
3175	4266	37	0.8769	0.000
1181	2632	37	0.9562	-0.000
3676	3786	37	0.8469	-308.110
1827	1996	37	0.972	15.994
1927	3175	37	0.911	132.042
1549	4019	37	0.847	73.017
1024	1910	37	0.8353	220.220
1304	3986	37	0.84	162.053
2675	4408	37	0.8587	-56.001
2695	3883	37	0.8222	-15.995
1304	3175	37	0.9036	-146.058
1915	2525	37	0.9907	-0.014
207	4367	37	0.8527	0.985
1915	1933	37	0.96	0.000
1024	2003	37	0.8427	2.016
1827	3201	37	0.8544	162.051
1915	3553	37	0.8977	-17.040
311	3772	37	0.8216	11.016
1996	3786	37	0.9463	0.001
1423	1927	37	0.9323	30.010
10	3771	37	0.8995	0.984
2675	4367	37	0.9053	-10.020
437	1304	37	0.8491	-111.002
1794	3986	37	0.941	-15.995
528	3201	37	0.8849	14.015
528	3175	37	0.9537	14.016
1181	3772	37	0.9427	-0.000
1304	1927	37	0.8689	-278.100
1434	2108	37	0.8389	13.006
1870	4019	37	0.9414	-0.005
1669	3523	37	0.9429	2.016
207	2675	37	0.835	11.005
2693	3175	37	0.9728	-15.995
10	1915	37	0.9389	-0.000
3523	3738	37	0.8974	-4.031
1423	3786	37	0.9786	15.996
207	1434	37	0.8389	-13.006
1827	3249	37	0.8216	-14.017
1827	4266	37	0.9126	162.052
2675	4265	37	0.9288	-10.020
1933	2525	37	0.96	-0.014
3201	4266	37	0.8434	0.001
2693	3201	37	0.891	-15.995
925	1304	37	0.8604	-162.053
1827	3175	37	0.9532	162.052
2525	3553	37	0.9128	-17.027
1933	3553	37	0.8856	-17.040
1996	2693	37	0.9507	162.053
10	1933	37	0.9355	0.000
207	4265	37	0.8697	0.985
1669	2041	37	0.826	220.219
2002	2695	37	0.8792	-0.984
2525	3986	37	0.8544	-165.990
2108	4265	37	0.8697	0.985
311	3883	37	0.8136	11.016
2632	2695	37	0.8384	15.995
1024	1669	37	0.9256	-15.994
2003	3523	37	0.8729	-15.994
3738	4230	37	0.8798	15.995
3175	3201	37	0.8822	-0.000
3676	4019	37	0.8523	151.011
1423	3201	37	0.8626	162.052
2693	3676	37	0.8501	146.058
528	2693	37	0.9585	30.010
