feature_id	rank_spec	msms_score	libname	structure_wikidata	structure_inchikey	structure_inchi	structure_smiles	structure_molecular_formula	adduct	structure_exact_mass	structure_nameTraditional	short_inchikey	structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class	organism_wikidata	organism_name	organism_taxonomy_ottid	organism_taxonomy_01domain	organism_taxonomy_02kingdom	organism_taxonomy_03phylum	organism_taxonomy_04class	organism_taxonomy_05order	organism_taxonomy_06family	organism_taxonomy_07tribe	organism_taxonomy_08genus	organism_taxonomy_09species	organism_taxonomy_10varietas	matched_domain	matched_kingdom	matched_phylum	matched_class	matched_order	matched_family	matched_tribe	matched_genus	matched_species	score_taxo	score_max_consistency	final_score	rank_final	component_id	structure_taxonomy_npclassifier_01pathway_consensus	freq_structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass_consensus	freq_structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class_consensus	freq_structure_taxonomy_npclassifier_03class
1017	30.0	0.42057428	ISDB	http://www.wikidata.org/entity/Q284072	HFPZCAJZSCWRBC-UHFFFAOYSA-N	InChI=1S/C10H14/c1-8(2)10-6-4-9(3)5-7-10/h4-8H,1-3H3	Cc1ccc(C(C)C)cc1	C10H14	nan	134.109550448	P-Cymene	HFPZCAJZSCWRBC	Terpenoids	Monoterpenoids	Menthane monoterpenoids	http://www.wikidata.org/entity/Q158657	Malus pumila	854961.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Rosales']	['Rosaceae']	['Maleae']	['Malus']	['Malus pumila']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Rosales']	['Rosaceae']	['Maleae']	['Malus']	['Malus pumila']	9	3	12.182297110557556	1	321	Terpenoids	0.6666666666666666	Monoterpenoids	0.6666666666666666	Menthane monoterpenoids	0.5833333333333334
1019	36.0	0.0	MS1_match	http://www.wikidata.org/entity/Q22911785	KPQMCAKZRXOZLB-KOIHBYQTSA-N	InChI=1S/C13H20O3/c1-9-7-11(15)8-12(3,4)13(9,16)6-5-10(2)14/h5-7,10,14,16H,8H2,1-4H3/b6-5+/t10-,13-/m1/s1	CC1=CC(=O)CC(C)(C)[C@@]1(O)/C=C/[C@@H](C)O	C13H20O3	pos_1_1proton	224.1412445	Vomifoliol	KPQMCAKZRXOZLB	Terpenoids	Apocarotenoids	Apocarotenoids(ε-)	http://www.wikidata.org/entity/Q164367	Geum japonicum	149340.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Rosales']	['Rosaceae']	['Colurieae']	['Geum']	['Geum japonicum']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Rosales']	['Rosaceae']	nan	nan	nan	6	3	7.5	1	216	Terpenoids	1.0	Apocarotenoids	1.0	Apocarotenoids(ε-)	1.0
102	1.0|1.0|1.0	0.0|0.0|0.0	MS1_match|MS1_match|MS1_match	http://www.wikidata.org/entity/Q104987909|http://www.wikidata.org/entity/Q105161017|http://www.wikidata.org/entity/Q27102443	DSNCQKUYZOSARM-ZZXKWVIFSA-N|MBXDFASBTUWDHK-MFFVXOFNSA-N|GVRIYIMNJGULCZ-ZMKUSUEASA-N	InChI=1S/C15H18O8/c16-7-10-12(19)13(20)14(21)15(22-10)23-11(18)6-3-8-1-4-9(17)5-2-8/h1-6,10,12-17,19-21H,7H2/b6-3+|InChI=1S/C15H18O8/c16-7-11(19)13(21)15(23)14(22)12(20)10(18)6-3-8-1-4-9(17)5-2-8/h1-6,11,13-17,19,21-23H,7H2/b6-3+/t11-,13-,14+,15+/m1/s1|InChI=1S/C15H18O8/c16-7-10-12(19)13(20)14(21)15(23-10)22-9-4-2-1-3-8(9)5-6-11(17)18/h1-6,10,12-16,19-21H,7H2,(H,17,18)/b6-5+/t10-,12-,13+,14-,15-/m1/s1	O=C(/C=C/c1ccc(O)cc1)OC1OC(CO)C(O)C(O)C1O|O=C(/C=C/c1ccc(O)cc1)C(=O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO|O=C(O)/C=C/c1ccccc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O	C15H18O8|C15H18O8|C15H18O8	pos_1_1potassium|pos_1_1potassium|pos_1_1potassium	326.100167536|326.100167536|326.100167536	1-o-p-Coumaroyl-beta-d-glucose|p-Coumaroyl-D-glucose|Melilotoside	DSNCQKUYZOSARM|MBXDFASBTUWDHK|GVRIYIMNJGULCZ	Shikimates and Phenylpropanoids|Shikimates and Phenylpropanoids|Shikimates and Phenylpropanoids	Phenylpropanoids (C6-C3)|Phenylpropanoids (C6-C3)|Phenylpropanoids (C6-C3)	Cinnamic acids and derivatives|Cinnamic acids and derivatives|Cinnamic acids and derivatives	http://www.wikidata.org/entity/Q158657|http://www.wikidata.org/entity/Q158657|http://www.wikidata.org/entity/Q165424	Malus pumila|Malus pumila|Prunus padus	854961.0|854961.0|1004570.0	['Eukaryota']|['Eukaryota']|['Eukaryota']	['Archaeplastida']|['Archaeplastida']|['Archaeplastida']	['Streptophyta']|['Streptophyta']|['Streptophyta']	['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']	['Rosales']|['Rosales']|['Rosales']	['Rosaceae']|['Rosaceae']|['Rosaceae']	['Maleae']|['Maleae']|['Amygdaleae']	['Malus']|['Malus']|['Prunus']	['Malus pumila']|['Malus pumila']|['Prunus padus']	nan|nan|nan	['Eukaryota']|['Eukaryota']|['Eukaryota']	['Archaeplastida']|['Archaeplastida']|['Archaeplastida']	['Streptophyta']|['Streptophyta']|['Streptophyta']	['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']	['Rosales']|['Rosales']|['Rosales']	['Rosaceae']|['Rosaceae']|['Rosaceae']	['Maleae']|['Maleae']|['Amygdaleae']	['Malus']|['Malus']|['Prunus']	['Malus pumila']|['Malus pumila']|['Prunus padus']	9|9|9	3|3|3	10.5|10.5|10.5	1|1|1	251	Shikimates and Phenylpropanoids	1.0	Phenylpropanoids (C6-C3)	1.0	Cinnamic acids and derivatives	1.0
1021	3.0|3.0|3.0|3.0	0.0|0.0|0.0|0.0	MS1_match|MS1_match|MS1_match|MS1_match	http://www.wikidata.org/entity/Q104387674|http://www.wikidata.org/entity/Q104938996|http://www.wikidata.org/entity/Q104993730|http://www.wikidata.org/entity/Q105243055	UTECWQIXBMWRRR-QXHWVZJPSA-N|BNSCASRSSGJHQH-UHFFFAOYSA-N|FDRQPMVGJOQVTL-DEFKTLOSSA-N|RPVIQWDFJPYNJM-MPPJEPTCSA-N	InChI=1S/C27H30O17/c28-6-14-17(34)19(36)21(38)26(41-14)43-24-15(7-29)42-27(22(39)20(24)37)44-25-18(35)16-12(33)4-9(30)5-13(16)40-23(25)8-1-2-10(31)11(32)3-8/h1-5,14-15,17,19-22,24,26-34,36-39H,6-7H2/t14-,15-,17-,19+,20-,21-,22-,24-,26+,27+/m1/s1|InChI=1S/C27H30O17/c28-6-14-17(33)20(36)22(38)26(42-14)40-9-4-12(32)16-13(5-9)41-24(8-1-2-10(30)11(31)3-8)25(19(16)35)44-27-23(39)21(37)18(34)15(7-29)43-27/h1-5,14-15,17-18,20-23,26-34,36-39H,6-7H2|InChI=1S/C27H30O17/c28-6-14-17(33)20(36)22(38)26(42-14)40-7-15-18(34)21(37)23(39)27(43-15)44-25-19(35)16-12(32)4-9(29)5-13(16)41-24(25)8-1-2-10(30)11(31)3-8/h1-5,14-15,17-18,20-23,26-34,36-39H,6-7H2/t14-,15-,17-,18-,20+,21+,22-,23-,26-,27+/m1/s1|InChI=1S/C27H30O17/c28-6-14-17(33)20(36)22(38)26(42-14)41-12-2-1-8(3-10(12)31)24-25(19(35)16-11(32)4-9(30)5-13(16)40-24)44-27-23(39)21(37)18(34)15(7-29)43-27/h1-5,14-15,17-18,20-23,26-34,36-39H,6-7H2/t14-,15-,17-,18-,20-,21-,22-,23-,26-,27+/m1/s1	O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12|O=c1c(OC2OC(CO)C(O)C(O)C2O)c(-c2ccc(O)c(O)c2)oc2cc(OC3OC(CO)C(O)C(O)C3O)cc(O)c12|O=c1c(O[C@@H]2O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12|O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]2O)c(-c2ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]3O)c(O)c2)oc2cc(O)cc(O)c12	C27H30O17|C27H30O17|C27H30O17|C27H30O17	pos_1_1proton|pos_1_1proton|pos_1_1proton|pos_1_1proton	626.1482995000001|626.1482995|626.1482995|626.1482995	Quercetin 3-diglucoside|acs.jmedchem.1c00409_ST.719|Quercetin 3-gentiobioside|5,7-dihydroxy-2-[3-hydroxy-4-[(2S,3R,4R,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]-3-[(2S,3R,4R,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one	UTECWQIXBMWRRR|BNSCASRSSGJHQH|FDRQPMVGJOQVTL|RPVIQWDFJPYNJM	Shikimates and Phenylpropanoids|Shikimates and Phenylpropanoids|Shikimates and Phenylpropanoids|Shikimates and Phenylpropanoids	Flavonoids|Flavonoids|Flavonoids|Flavonoids	Flavonols|Flavonols|Flavonols|Flavonols	http://www.wikidata.org/entity/Q39918|http://www.wikidata.org/entity/Q157815|http://www.wikidata.org/entity/Q39918|http://www.wikidata.org/entity/Q165137	Prunus dulcis|Potentilla anserina|Prunus dulcis|Prunus avium	731568.0|328270.0|731568.0|162547.0	['Eukaryota']|['Eukaryota']|['Eukaryota']|['Eukaryota']	['Archaeplastida']|['Archaeplastida']|['Archaeplastida']|['Archaeplastida']	['Streptophyta']|['Streptophyta']|['Streptophyta']|['Streptophyta']	['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']	['Rosales']|['Rosales']|['Rosales']|['Rosales']	['Rosaceae']|['Rosaceae']|['Rosaceae']|['Rosaceae']	['Amygdaleae']|['Potentilleae']|['Amygdaleae']|['Amygdaleae']	['Prunus']|['Potentilla']|['Prunus']|['Prunus']	['Prunus dulcis']|['Potentilla anserina']|['Prunus dulcis']|['Prunus avium']	nan|nan|nan|nan	['Eukaryota']|['Eukaryota']|['Eukaryota']|['Eukaryota']	['Archaeplastida']|['Archaeplastida']|['Archaeplastida']|['Archaeplastida']	['Streptophyta']|['Streptophyta']|['Streptophyta']|['Streptophyta']	['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']	['Rosales']|['Rosales']|['Rosales']|['Rosales']	['Rosaceae']|['Rosaceae']|['Rosaceae']|['Rosaceae']	['Amygdaleae']|['Potentilleae']|['Amygdaleae']|['Amygdaleae']	['Prunus']|['Potentilla']|['Prunus']|['Prunus']	nan|nan|nan|nan	8|8|8|8	3|3|3|3	9.5|9.5|9.5|9.5	1|1|1|1	341	Shikimates and Phenylpropanoids	1.0	Flavonoids	1.0	Flavonols	1.0
1025	6.0	0.5278824	ISDB	http://www.wikidata.org/entity/Q110191562	MOIWXUZVOAWCDV-UHFFFAOYSA-N	InChI=1S/C29H48O3/c1-7-20(18(2)3)9-8-19(4)23-10-11-24-27-25(13-15-29(23,24)6)28(5)14-12-22(30)16-21(28)17-26(27)32-31/h8-9,17-20,22-27,30-31H,7,10-16H2,1-6H3	CCC(C=CC(C)C1CCC2C3C(OO)C=C4CC(O)CCC4(C)C3CCC12C)C(C)C	C29H48O3	nan	444.360345396	17-(5-ethyl-6-methylhept-3-en-2-yl)-7-hydroperoxy-10,13-dimethyl-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-ol	MOIWXUZVOAWCDV	Terpenoids	Steroids	Stigmastane steroids	http://www.wikidata.org/entity/Q15227695	Gynura japonica	5921027.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Senecioneae']	['Gynura']	['Gynura japonica']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	3	7.611529588699341	1	394	Terpenoids	1.0	Steroids	1.0	Stigmastane steroids	1.0
1026	1.0	0.63683873	ISDB	http://www.wikidata.org/entity/Q115946620	VMGKCCIFXCUSHN-UHFFFAOYSA-N	InChI=1S/C13H24O2/c1-9(14)5-6-11-10(2)12(15)7-8-13(11,3)4/h9,12,14-15H,5-8H2,1-4H3	CC1=C(CCC(C)O)C(C)(C)CCC1O	C13H24O2	nan	212.177630008	2,4,4-Trimethyl-3-(3-hydroxybutyl)-2-cyclohexene-1-ol	VMGKCCIFXCUSHN	Terpenoids	Apocarotenoids	Megastigmanes	http://www.wikidata.org/entity/Q181095	Nicotiana tabacum	222787.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Nicotianeae']	['Nicotiana']	['Nicotiana tabacum']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	3	8.047354936599731	1	130	Terpenoids	0.75	Apocarotenoids	0.75	Megastigmanes	0.75
103	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105007104	GEEFIZNKWFRPBI-KIRITSJKSA-N	InChI=1S/C15H20O7/c1-8(6-10(17)18)4-5-15(21)13(2)7-9(16)11(19)14(15,3)12(20)22-13/h4-6,9,11,16,19,21H,7H2,1-3H3,(H,17,18)/b5-4+,8-6-/t9-,11+,13+,14+,15-/m0/s1	CC(=C/C(=O)O)/C=C/[C@]1(O)[C@@]2(C)C[C@H](O)[C@@H](O)[C@]1(C)C(=O)O2	C15H20O7	pos_1_1proton1isopropanol	312.12090298	(2Z,4E)-3-methyl-5-[(1S,2S,3S,5R,8R)-2,3,8-trihydroxy-1,5-dimethyl-7-oxo-6-oxabicyclo[3.2.1]octan-8-yl]penta-2,4-dienoic acid	GEEFIZNKWFRPBI	Terpenoids	Sesquiterpenoids	Cyclofarnesane sesquiterpenoids	http://www.wikidata.org/entity/Q44120	Prunus domestica	731554.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Rosales']	['Rosaceae']	['Amygdaleae']	['Prunus']	['Prunus domestica']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Rosales']	['Rosaceae']	nan	nan	nan	6	1	6.5	1	481	Terpenoids	0.625	Monoterpenoids	0.25	Acyclic monoterpenoids	0.25
1030	23.0|23.0|23.0|23.0	0.0|0.0|0.0|0.0	MS1_match|MS1_match|MS1_match|MS1_match	http://www.wikidata.org/entity/Q105264294|http://www.wikidata.org/entity/Q104996199|http://www.wikidata.org/entity/Q105325598|http://www.wikidata.org/entity/Q104989278	SZOHSTQGGUHULY-HIFRSBDPSA-N|FJLQWQUZCQLZHA-RBSFLKMASA-N|XDBOEVDBTVZZRP-UKRRQHHQSA-N|DUKANLAALCEHLW-OAHLLOKOSA-N	InChI=1S/C15H22O/c1-11(2)13-7-9-15(3)8-6-12(10-16)4-5-14(13)15/h5-6,10-11,13H,4,7-9H2,1-3H3/t13-,15+/m1/s1|InChI=1S/C15H22O/c1-11(2)13-7-9-15(3)8-6-12(10-16)4-5-14(13)15/h6,10,13-14H,1,4-5,7-9H2,2-3H3/t13-,14-,15-/m1/s1|InChI=1S/C15H22O/c1-10(2)13-9-14(16)12(4)15(13)7-5-11(3)6-8-15/h5,10,13H,4,6-9H2,1-3H3/t13-,15-/m1/s1|InChI=1S/C15H22O/c1-11(2)13-7-9-15(3)8-6-12(10-16)4-5-14(13)15/h6,10-11H,4-5,7-9H2,1-3H3/t15-/m1/s1	CC(C)[C@H]1CC[C@]2(C)CC=C(C=O)CC=C12|C=C(C)[C@H]1CC[C@@]2(C)CC=C(C=O)CC[C@H]12|C=C1C(=O)C[C@H](C(C)C)[C@@]12CC=C(C)CC2|CC(C)C1=C2CCC(C=O)=CC[C@]2(C)CC1	C15H22O|C15H22O|C15H22O|C15H22O	pos_2MH|pos_2MH|pos_2MH|pos_2MH	218.167065324|218.167065324|218.167065324|218.167065324	Carota-1,4-dienealdehyde|(3S,3aR,8aS)-8a-methyl-3-prop-1-en-2-yl-2,3,3a,4,5,8-hexahydro-1H-azulene-6-carbaldehyde|(1R,5R)-8-methyl-4-methylidene-1-propan-2-ylspiro[4.5]dec-8-en-3-one|(8aS)-8a-methyl-3-propan-2-yl-2,4,5,8-tetrahydro-1H-azulene-6-carbaldehyde	SZOHSTQGGUHULY|FJLQWQUZCQLZHA|XDBOEVDBTVZZRP|DUKANLAALCEHLW	Terpenoids|Terpenoids|Terpenoids|Terpenoids	Sesquiterpenoids|Sesquiterpenoids|Sesquiterpenoids|Sesquiterpenoids	Daucane sesquiterpenoids|Isodaucane sesquiterpenoids|Acorane sesquiterpenoids|Daucane sesquiterpenoids	http://www.wikidata.org/entity/Q634975|http://www.wikidata.org/entity/Q634975|http://www.wikidata.org/entity/Q634975|http://www.wikidata.org/entity/Q634975	Rosa rugosa|Rosa rugosa|Rosa rugosa|Rosa rugosa	1054790.0|1054790.0|1054790.0|1054790.0	['Eukaryota']|['Eukaryota']|['Eukaryota']|['Eukaryota']	['Archaeplastida']|['Archaeplastida']|['Archaeplastida']|['Archaeplastida']	['Streptophyta']|['Streptophyta']|['Streptophyta']|['Streptophyta']	['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']	['Rosales']|['Rosales']|['Rosales']|['Rosales']	['Rosaceae']|['Rosaceae']|['Rosaceae']|['Rosaceae']	['Unknown']|['Unknown']|['Unknown']|['Unknown']	['Rosa']|['Rosa']|['Rosa']|['Rosa']	['Rosa rugosa']|['Rosa rugosa']|['Rosa rugosa']|['Rosa rugosa']	nan|nan|nan|nan	['Eukaryota']|['Eukaryota']|['Eukaryota']|['Eukaryota']	['Archaeplastida']|['Archaeplastida']|['Archaeplastida']|['Archaeplastida']	['Streptophyta']|['Streptophyta']|['Streptophyta']|['Streptophyta']	['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']	['Rosales']|['Rosales']|['Rosales']|['Rosales']	['Rosaceae']|['Rosaceae']|['Rosaceae']|['Rosaceae']	nan|nan|nan|nan	nan|nan|nan|nan	nan|nan|nan|nan	6|6|6|6	1|1|1|1	6.5|6.5|6.5|6.5	1|1|1|1	198	Terpenoids	0.9565217391304348	Triterpenoids	0.8695652173913043	Lupane triterpenoids	0.5652173913043478
1031	36.0	0.0	MS1_match	http://www.wikidata.org/entity/Q28917	PPBRXRYQALVLMV-UHFFFAOYSA-N	InChI=1S/C8H8/c1-2-8-6-4-3-5-7-8/h2-7H,1H2	C=Cc1ccccc1	C8H8	pos_1_1proton1methanol	104.062600256	Styrene	PPBRXRYQALVLMV	Shikimates and Phenylpropanoids	Phenylpropanoids (C6-C3)	Cinnamic acids and derivatives	http://www.wikidata.org/entity/Q165137	Prunus avium	162547.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Rosales']	['Rosaceae']	['Amygdaleae']	['Prunus']	['Prunus avium']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Rosales']	['Rosaceae']	nan	nan	nan	6	3	7.5	1	440	Shikimates and Phenylpropanoids	1.0	Steroids	1.0	Cinnamic acids and derivatives	1.0
1032	1.0	0.4933504	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	CNUVMQOVGWQUDW	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	1.9734015464782715	1	-1	nan	nan	nan	nan	nan	nan
1033	1.0	0.35444123	ISDB	http://www.wikidata.org/entity/Q105168733	MOBABZAVADBVLY-CMWXKVOJSA-N	InChI=1S/C11H20O3/c1-9(7-8-12)5-4-6-10(2)11(13)14-3/h6,9,12H,4-5,7-8H2,1-3H3/b10-6+/t9-/m0/s1	COC(=O)/C(C)=C/CC[C@H](C)CCO	C11H20O3	nan	200.1412445	(6S)-2,6-Dimethyl-8-hydroxy-2-octenoic acid methyl ester	MOBABZAVADBVLY	Fatty acids	Fatty esters	Wax monoesters	http://www.wikidata.org/entity/Q15464748	Hoffmannia strigillosa	3881053.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Gentianales']	['Rubiaceae']	['Hamelieae']	['Hoffmannia']	['Hoffmannia strigillosa']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	3	2.917764902114868	1	338	Fatty acids	1.0	Fatty esters	1.0	Wax monoesters	1.0
1034	1.0	0.29320794	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	JYGCFKIEXRCHGG	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	1.1728317737579346	1	-1	nan	nan	nan	nan	nan	nan
1037	6.0	0.46085846	ISDB	http://www.wikidata.org/entity/Q110191562	MOIWXUZVOAWCDV-UHFFFAOYSA-N	InChI=1S/C29H48O3/c1-7-20(18(2)3)9-8-19(4)23-10-11-24-27-25(13-15-29(23,24)6)28(5)14-12-22(30)16-21(28)17-26(27)32-31/h8-9,17-20,22-27,30-31H,7,10-16H2,1-6H3	CCC(C=CC(C)C1CCC2C3C(OO)C=C4CC(O)CCC4(C)C3CCC12C)C(C)C	C29H48O3	nan	444.360345396	17-(5-ethyl-6-methylhept-3-en-2-yl)-7-hydroperoxy-10,13-dimethyl-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-ol	MOIWXUZVOAWCDV	Terpenoids	Steroids	Stigmastane steroids	http://www.wikidata.org/entity/Q15227695	Gynura japonica	5921027.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Senecioneae']	['Gynura']	['Gynura japonica']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	3	7.343433856964111	1	394	Terpenoids	1.0	Steroids	1.0	Stigmastane steroids	1.0
1039	1.0	0.6514825	ISDB	http://www.wikidata.org/entity/Q5377536	VQUPQWGKORWZII-WDPYGAQVSA-N	InChI=1S/C21H22O10/c1-8-15(25)17(27)18(28)21(29-8)31-20-16(26)14-12(24)6-11(23)7-13(14)30-19(20)9-2-4-10(22)5-3-9/h2-8,15,17-25,27-28H,1H3/t8-,15-,17+,18+,19+,20-,21-/m0/s1	C[C@@H]1O[C@@H](O[C@H]2C(=O)c3c(O)cc(O)cc3O[C@@H]2c2ccc(O)cc2)[C@H](O)[C@H](O)[C@H]1O	C21H22O10	nan	434.1212969039999	Engeletin	VQUPQWGKORWZII	Shikimates and Phenylpropanoids	Flavonoids	Dihydroflavonols	http://www.wikidata.org/entity/Q15241069	Artocarpus dadah	896408.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Rosales']	['Moraceae']	['Unknown']	['Artocarpus']	['Artocarpus dadah']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Rosales']	nan	nan	nan	nan	5	3	9.105930089950562	1	492	Shikimates and Phenylpropanoids	1.0	Flavonoids	1.0	Dihydroflavonols	1.0
104	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q15726093	OEHZEBOCZWCVMK-UHFFFAOYSA-N	InChI=1S/C9H11NO2/c10-9(12)6-3-7-1-4-8(11)5-2-7/h1-2,4-5,11H,3,6H2,(H2,10,12)	NC(=O)CCc1ccc(O)cc1	C9H11NO2	pos_1_minus1proton2potassium	165.078978592	3-(4-Hydroxyphenyl)Propanamide	OEHZEBOCZWCVMK	Alkaloids	Peptide alkaloids	Simple amide alkaloids	http://www.wikidata.org/entity/Q158657	Malus pumila	854961.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Rosales']	['Rosaceae']	['Maleae']	['Malus']	['Malus pumila']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Rosales']	['Rosaceae']	['Maleae']	['Malus']	['Malus pumila']	9	3	10.5	1	16	Shikimates and Phenylpropanoids	0.06666666666666667	Phenolic acids (C6-C1)	0.03333333333333333	Simple amide alkaloids	0.03333333333333333
1040	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q418661	WSMYVTOQOOLQHP-UHFFFAOYSA-N	InChI=1S/C3H4O2/c4-2-1-3-5/h2-3H,1H2	O=CCC=O	C3H4O2	pos_2MHNH3	72.021129368	Malonaldehyde	WSMYVTOQOOLQHP	Fatty acids	Fatty acyls	Fatty aldehydes	http://www.wikidata.org/entity/Q165137	Prunus avium	162547.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Rosales']	['Rosaceae']	['Amygdaleae']	['Prunus']	['Prunus avium']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Rosales']	['Rosaceae']	['Amygdaleae']	['Prunus']	nan	8	3	9.5	1	600	Fatty acids	1.0	Fatty Acids and Conjugates	1.0	Fatty aldehydes	1.0
1042	6.0	0.0	MS1_match	http://www.wikidata.org/entity/Q5404446	WDKYDMULARNCIS-GQCTYLIASA-N	InChI=1S/C11H12O4/c1-2-15-11(14)6-4-8-3-5-9(12)10(13)7-8/h3-7,12-13H,2H2,1H3/b6-4+	CCOC(=O)/C=C/c1ccc(O)c(O)c1	C11H12O4	pos_2MH	208.073558864	Ethyl caffeate	WDKYDMULARNCIS	Shikimates and Phenylpropanoids	Phenylpropanoids (C6-C3)	Cinnamic acids and derivatives	http://www.wikidata.org/entity/Q165321	Prunus serrulata	746756.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Rosales']	['Rosaceae']	['Amygdaleae']	['Prunus']	['Prunus serrulata']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Rosales']	['Rosaceae']	['Amygdaleae']	['Prunus']	nan	8	1	8.5	1	342	Shikimates and Phenylpropanoids	1.0	Flavonoids	1.0	Flavones	1.0
