feature_id	component_id	structure_taxonomy_npclassifier_01pathway_consensus	freq_structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass_consensus	freq_structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class_consensus	freq_structure_taxonomy_npclassifier_03class	rank_spec	msms_score	libname	structure_wikidata	structure_inchikey	structure_inchi	structure_smiles	structure_molecular_formula	adduct	structure_exact_mass	structure_nameTraditional	short_inchikey	structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class	organism_wikidata	organism_name	organism_taxonomy_ottid	organism_taxonomy_01domain	organism_taxonomy_02kingdom	organism_taxonomy_03phylum	organism_taxonomy_04class	organism_taxonomy_05order	organism_taxonomy_06family	organism_taxonomy_07tribe	organism_taxonomy_08genus	organism_taxonomy_09species	organism_taxonomy_10varietas	matched_domain	matched_kingdom	matched_phylum	matched_class	matched_order	matched_family	matched_tribe	matched_genus	matched_species	score_taxo	score_max_consistency	final_score	rank_final
4399	218	Amino acids and Peptides	0.5555555555555556	Small peptides	0.5555555555555556	Aminoacids	0.5555555555555556	1.0	0.8140049	ISDB	http://www.wikidata.org/entity/Q752685	YDGMGEXADBMOMJ-LURJTMIESA-N	InChI=1S/C8H18N4O2/c1-12(2)8(10)11-5-3-4-6(9)7(13)14/h6H,3-5,9H2,1-2H3,(H2,10,11)(H,13,14)/t6-/m0/s1	CN(C)C(=N)NCCC[C@H](N)C(=O)O	C8H18N4O2		202.142975816	N,N-dimethylarginine	YDGMGEXADBMOMJ	Amino acids and Peptides	Small peptides	Aminoacids	http://www.wikidata.org/entity/Q130888	Drosophila melanogaster	505714.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Diptera']	['Drosophilidae']	['Drosophilini']	['Drosophila']	['Drosophila melanogaster']		['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']						4	3	8.756019592285156	1
4396	379	Fatty acids	0.25	Glycerolipids	0.25	Monoacylglycerols	0.25	1.0	0.5163872	ISDB	http://www.wikidata.org/entity/Q105144435	KQAGPGQSRKEAQJ-XMMPIXPASA-N	InChI=1S/C25H44O3/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-24(27-3)23-21-22(2)28-25(23)26/h21,24H,2,4-20H2,1,3H3/t24-/m1/s1	C=C1C=C([C@@H](CCCCCCCCCCCCCCCCCC)OC)C(=O)O1	C25H44O3		392.329045268	3-[(1R)-1-methoxynonadecyl]-5-methylidenefuran-2-one	KQAGPGQSRKEAQJ	Polyketides			http://www.wikidata.org/entity/Q10893587	Cinnamomum kotoense	5919653.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Laurales']	['Lauraceae']	['Unknown']	['Cinnamomum']	['Cinnamomum kotoense']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	0	6.065548896789551	1
4391	16	Alkaloids	0.35714285714285715	Ornithine alkaloids	0.25	Polyamines	0.25	1.0	0.78863096	ISDB	http://www.wikidata.org/entity/Q105331526	XMZKGYUPPWJMNS-RMKNXTFCSA-N	InChI=1S/C16H25N3O2/c17-10-3-12-18-11-1-2-13-19-16(21)9-6-14-4-7-15(20)8-5-14/h4-9,18,20H,1-3,10-13,17H2,(H,19,21)/b9-6+	NCCCNCCCCNC(=O)/C=C/c1ccc(O)cc1	C16H25N3O2		291.19467704	p-Coumaroyl spermidine	XMZKGYUPPWJMNS	Alkaloids	Ornithine alkaloids	Polyamines	http://www.wikidata.org/entity/Q227997	Colocasia esculenta	1008203.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Alismatales']	['Araceae']	['Colocasieae']	['Colocasia']	['Colocasia esculenta']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	3	8.654523849487305	1
4390	-1							1.0	0.41034195	ISDB	http://www.wikidata.org/entity/Q105009352	GJDPGFHVEKFXEZ-SQIWNDBBSA-N	InChI=1S/C18H33NO2/c1-4-5-6-7-8-9-10-11-12-13-14-15-17(20)19-16-18(2,3)21/h12-15,21H,4-11,16H2,1-3H3,(H,19,20)/b13-12+,15-14+	CCCCCCCCC/C=C/C=C/C(=O)NCC(C)(C)O	C18H33NO2		295.25112929600004	Tetrahydrobungeanool	GJDPGFHVEKFXEZ	Fatty acids	Fatty amides	N-acyl amines	http://www.wikidata.org/entity/Q1324774	Zanthoxylum integrifoliolum	6125676.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Rutaceae']	['Unknown']	['Zanthoxylum']	['Zanthoxylum integrifoliolum']		['Eukaryota']									1	0	2.641367793083191	1
4386	610	Shikimates and Phenylpropanoids	0.75	Saccharides	0.25	Disaccharides	0.25	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27268359	GKHCBYYBLTXYEV-UJPOAAIJSA-N	InChI=1S/C13H18O6/c14-6-9-10(15)11(16)12(17)13(19-9)18-7-8-4-2-1-3-5-8/h1-5,9-17H,6-7H2/t9-,10-,11+,12-,13-/m1/s1	OC[C@H]1O[C@@H](OCc2ccccc2)[C@H](O)[C@@H](O)[C@@H]1O	C13H18O6	pos_2_1magnesium	270.110338296	Benzyl beta-d-glucopyranoside	GKHCBYYBLTXYEV	Shikimates and Phenylpropanoids			http://www.wikidata.org/entity/Q158695	Arabidopsis thaliana	309263.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']				6	1	6.5	1
4384	-1							1.0	0.21414822	ISDB	http://www.wikidata.org/entity/Q105139018	KCYOZNARADAZIZ-GZIUEBSLSA-N	InChI=1S/C40H56O3/c1-28(18-13-20-30(3)33-24-35-37(5,6)22-15-23-39(35,9)42-33)16-11-12-17-29(2)19-14-21-31(4)34-25-36-38(7,8)26-32(41)27-40(36,10)43-34/h11-14,16-21,24-25,32-34,41H,15,22-23,26-27H2,1-10H3/b12-11+,18-13+,19-14+,28-16+,29-17+,30-20+,31-21+/t32-,33+,34+,39-,40+/m1/s1	CC(/C=C/C=C(\C)[C@@H]1C=C2C(C)(C)CCC[C@@]2(C)O1)=C\C=C\C=C(C)\C=C\C=C(/C)[C@@H]1C=C2C(C)(C)C[C@@H](O)C[C@]2(C)O1	C40H56O3		584.422945652	(2S,6R,7aS)-2-[(2E,4E,6E,8E,10E,12E,14E)-15-[(2S,7aR)-4,4,7a-trimethyl-2,5,6,7-tetrahydro-1-benzofuran-2-yl]-6,11-dimethylhexadeca-2,4,6,8,10,12,14-heptaen-2-yl]-4,4,7a-trimethyl-2,5,6,7-tetrahydro-1-benzofuran-6-ol	KCYOZNARADAZIZ	Terpenoids	Carotenoids (C40)	Carotenoids (C40, β-β)	http://www.wikidata.org/entity/Q159447	Averrhoa carambola	760798.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Oxalidales']	['Oxalidaceae']	['Unknown']	['Averrhoa']	['Averrhoa carambola']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	0	4.856592893600464	1
4380	39	Shikimates and Phenylpropanoids	0.3181818181818182	Flavonoids	0.2727272727272727	Fatty alcohols	0.18181818181818182	39.0	0.25975108	ISDB	http://www.wikidata.org/entity/Q23419096	SBZWTSHAFILOTE-QLFBSQMISA-N	InChI=1S/C15H14O7/c16-7-4-10(19)12-11(5-7)22-15(14(21)13(12)20)6-1-2-8(17)9(18)3-6/h1-5,13-21H/t13-,14+,15-/m1/s1	Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)[C@@H]2O	C15H14O7		306.073952788	(+)-Leucocyanidin	SBZWTSHAFILOTE	Shikimates and Phenylpropanoids	Flavonoids	Flavandiols (Leucoanthocyanidins)	http://www.wikidata.org/entity/Q30063	Matthiola incana	359068.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Anchonieae']	['Matthiola']	['Matthiola incana']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']				6	2	8.0390043258667	1
4378	143	Fatty acids	0.6666666666666666	Fatty amides	0.6666666666666666	N-acyl amines	0.6666666666666666	1.0	0.5191497	ISDB	http://www.wikidata.org/entity/Q104995693	FIGNHNKYVQYJHG-UHFFFAOYSA-N	InChI=1S/C18H31NO3/c1-4-5-6-9-12-16(20)13-10-7-8-11-14-17(21)19-15-18(2,3)22/h7-8,11,14,22H,4-6,9-10,12-13,15H2,1-3H3,(H,19,21)	CCCCCCC(=O)CCC=CC=CC(=O)NCC(C)(C)O	C18H31NO3		309.230393852	N-(2-hydroxy-2-methylpropyl)-8-oxotetradeca-2,4-dienamide	FIGNHNKYVQYJHG	Fatty acids	Fatty amides	N-acyl amines	http://www.wikidata.org/entity/Q1156537	Zanthoxylum ailanthoides	806818.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Rutaceae']	['Unknown']	['Zanthoxylum']	['Zanthoxylum ailanthoides']		['Eukaryota']									1	3	4.576598882675171	1
4375	143	Fatty acids	0.6666666666666666	Fatty amides	0.6666666666666666	N-acyl amines	0.6666666666666666	1.0	0.55499	ISDB	http://www.wikidata.org/entity/Q104995693	FIGNHNKYVQYJHG-UHFFFAOYSA-N	InChI=1S/C18H31NO3/c1-4-5-6-9-12-16(20)13-10-7-8-11-14-17(21)19-15-18(2,3)22/h7-8,11,14,22H,4-6,9-10,12-13,15H2,1-3H3,(H,19,21)	CCCCCCC(=O)CCC=CC=CC(=O)NCC(C)(C)O	C18H31NO3		309.230393852	N-(2-hydroxy-2-methylpropyl)-8-oxotetradeca-2,4-dienamide	FIGNHNKYVQYJHG	Fatty acids	Fatty amides	N-acyl amines	http://www.wikidata.org/entity/Q1156537	Zanthoxylum ailanthoides	806818.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Rutaceae']	['Unknown']	['Zanthoxylum']	['Zanthoxylum ailanthoides']		['Eukaryota']									1	3	4.71995997428894	1
4370	95	Fatty acids	0.16666666666666666	Fatty esters	0.16666666666666666	Wax monoesters	0.16666666666666666	1.0	0.58207506	ISDB	http://www.wikidata.org/entity/Q418123	LDCRTTXIJACKKU-ONEGZZNKSA-N	InChI=1S/C6H8O4/c1-9-5(7)3-4-6(8)10-2/h3-4H,1-2H3/b4-3+	COC(=O)/C=C/C(=O)OC	C6H8O4		144.042258736	Dimethyl fumarate	LDCRTTXIJACKKU	Fatty acids	Fatty esters	Wax monoesters	http://www.wikidata.org/entity/Q158695	Arabidopsis thaliana	309263.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']				6	3	9.82830023765564	1
4364	218	Amino acids and Peptides	0.5555555555555556	Small peptides	0.5555555555555556	Aminoacids	0.5555555555555556	1.0	0.9007962	ISDB	http://www.wikidata.org/entity/Q27104032	ODKSFYDXXFIFQN-UHFFFAOYSA-N	InChI=1S/C6H14N4O2/c7-4(5(11)12)2-1-3-10-6(8)9/h4H,1-3,7H2,(H,11,12)(H4,8,9,10)	NC(N)=NCCCC(N)C(=O)O	C6H14N4O2		174.111675688	2-Azaniumyl-5-(diaminomethylideneamino)pentanoate	ODKSFYDXXFIFQN	Amino acids and Peptides	Small peptides	Aminoacids	http://www.wikidata.org/entity/Q158695	Arabidopsis thaliana	309263.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']				6	3	11.103184700012207	1
4360	525	Fatty acids	1.0	Fatty Acids and Conjugates	0.6666666666666666	Dicarboxylic acids	0.6666666666666666	11.0	0.5185246	ISDB	http://www.wikidata.org/entity/Q27130329	OYKAXBUWOIRLGF-VMBRNALUSA-N	InChI=1S/C18H28O3/c1-2-3-4-5-7-10-13-16-21-17-14-11-8-6-9-12-15-18(19)20/h3-4,7,10,13-14,16-17H,2,5-6,8-9,11-12,15H2,1H3,(H,19,20)/b4-3-,10-7-,16-13+,17-14+	CC/C=C\C/C=C\C=C\O/C=C/CCCCCCC(=O)O	C18H28O3		292.203844756	Colnelenic acid	OYKAXBUWOIRLGF	Fatty acids	Fatty acyls	Fatty ethers	http://www.wikidata.org/entity/Q158695	Arabidopsis thaliana	309263.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']				6	1	8.574098348617554	1
4355	-1							1.0	0.43795428	ISDB	http://www.wikidata.org/entity/Q105140555	KFTJQBMBWGAXNI-HCLFTBTMSA-N	InChI=1S/C27H34O2/c1-24(2)21-11-13-27-12-10-20(26(4,29)17-27)15-22(27)25(21,3)16-19(23(24)28)14-18-8-6-5-7-9-18/h5-10,12,14,20-22,29H,11,13,15-17H2,1-4H3/b19-14+/t20-,21+,22-,25+,26-,27+/m0/s1	CC1(C)C(=O)/C(=C/c2ccccc2)C[C@]2(C)[C@@H]1CC[C@@]13C=C[C@@H](C[C@H]12)[C@@](C)(O)C3	C27H34O2		390.255880328	(1R,4S,7E,9S,10S,12R,16S)-7-benzylidene-16-hydroxy-5,5,9,16-tetramethyltetracyclo[10.2.2.01,10.04,9]hexadec-13-en-6-one	KFTJQBMBWGAXNI	Terpenoids	Diterpenoids	Atisane diterpenoids	http://www.wikidata.org/entity/Q15361880	Androstachys johnsonii	510615.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malpighiales']	['Picrodendraceae']	['Unknown']	['Androstachys']	['Androstachys johnsonii']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	0	5.751817107200623	1
4354	-1							1.0	0.578706	ISDB									DRTHRWYJKFGBCU							['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0	0	2.314824104309082	1
4350	396	Fatty acids	0.6666666666666666	Fatty Acids and Conjugates	0.4444444444444444	Hydroxy fatty acids	0.2222222222222222	2.0	0.78424966	ISDB	http://www.wikidata.org/entity/Q76802962	KPBOLLJJMHIJPH-PQZOIKATSA-N	InChI=1S/C18H32O3/c19-17-15-13-11-9-7-5-3-1-2-4-6-8-10-12-14-16-18(20)21/h1-2,5,7,19H,3-4,6,8-17H2,(H,20,21)/b2-1-,7-5-	O=C(O)CCCCCCC/C=C\C/C=C\CCCCCO	C18H32O3		296.235144884	18-Hydroxylinoleic acid	KPBOLLJJMHIJPH	Fatty acids	Fatty Acids and Conjugates	Hydroxy fatty acids	http://www.wikidata.org/entity/Q158695	Arabidopsis thaliana	309263.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']				6	3	10.636998653411865	1
4348	204	Fatty acids	0.6875	Fatty amides	0.6875	Primary amides	0.6875	4.0	0.38720998	ISDB	http://www.wikidata.org/entity/Q82494744	ZMLQVXILYPDTDA-UHFFFAOYSA-N	InChI=1S/C15H31NO/c1-14(2)12-10-8-6-4-3-5-7-9-11-13-15(16)17/h14H,3-13H2,1-2H3,(H2,16,17)	CC(C)CCCCCCCCCCCC(N)=O	C15H31NO		241.240564612	13-Methyltetradecanamide	ZMLQVXILYPDTDA	Fatty acids	Fatty amides	Primary amides	http://www.wikidata.org/entity/Q4838979	Bacillus pumilus	37567.0	['Bacteria']	['Unknown']	['Firmicutes']	['Bacilli']	['Bacillales']	['Bacillaceae']	['Unknown']	['Bacillus']	['Bacillus pumilus']											0	3	3.0488399267196655	1
4346	910	Fatty acids	0.5	Fatty acyls	0.5	Fatty alcohols	0.5	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q72482290	GJBXIPOYHVMPQJ-UHFFFAOYSA-N	InChI=1S/C16H34O2/c17-15-13-11-9-7-5-3-1-2-4-6-8-10-12-14-16-18/h17-18H,1-16H2	OCCCCCCCCCCCCCCCCO	C16H34O2	pos_1_1proton2acetonitrile	258.255880328	1,16-Hexadecanediol	GJBXIPOYHVMPQJ	Fatty acids	Fatty acyls	Fatty alcohols	http://www.wikidata.org/entity/Q158695	Arabidopsis thaliana	309263.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']				6	3	7.5	1
4344	713	Fatty acids	1.0	Fatty acyls	1.0	Fatty aldehydes	1.0	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27126367	JVJFIQYAHPMBBX-IWGCBNPKSA-N	InChI=1S/C9H16O2/c1-2-3-4-6-9(11)7-5-8-10/h5,7-9,11H,2-4,6H2,1H3/b7-5+/t9-/m0/s1	CCCCC[C@H](O)/C=C/C=O	C9H16O2	pos_2MNa	156.115029752	4-Hydroxy-2-nonenal, (+)-	JVJFIQYAHPMBBX	Fatty acids	Fatty acyls	Fatty aldehydes	http://www.wikidata.org/entity/Q158695	Arabidopsis thaliana	309263.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']				6	3	7.5	1
4341	87	Fatty acids	1.0	Fatty Acids and Conjugates	0.7692307692307693	Furans	0.46153846153846156	21.0	0.67094815	ISDB	http://www.wikidata.org/entity/Q27254281	YVWMHFYOIJMUMN-CYZWUHAYSA-N	InChI=1S/C18H30O3/c1-2-3-4-5-6-7-8-9-10-11-12-14-17(19)15-13-16-18(20)21/h10-12,14H,2-9,13,15-16H2,1H3,(H,20,21)/b11-10+,14-12+	CCCCCCCCC/C=C/C=C/C(=O)CCCC(=O)O	C18H30O3		294.21949482	Macaene	YVWMHFYOIJMUMN	Fatty acids	Fatty Acids and Conjugates	Oxo fatty acids	http://www.wikidata.org/entity/Q795158	Lepidium meyenii	681784.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Lepidieae']	['Lepidium']	['Lepidium meyenii']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']				6	2	9.68379259109497	1
4339	465	Fatty acids	1.0	Sphingolipids	0.5	Neutral glycosphingolipids	0.5	7.0	0.71061814	ISDB	http://www.wikidata.org/entity/Q415885	VZCCETWTMQHEPK-QNEBEIHSSA-N	InChI=1S/C18H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h6-7,9-10,12-13H,2-5,8,11,14-17H2,1H3,(H,19,20)/b7-6-,10-9-,13-12-	CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)O	C18H30O2		278.2245802	gamma-Linolenic acid	VZCCETWTMQHEPK	Fatty acids	Fatty Acids and Conjugates	Unsaturated fatty acids	http://www.wikidata.org/entity/Q3384	Brassica rapa	833632.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Brassiceae']	['Brassica']	['Brassica rapa']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']				6	1	9.342472553253174	1
4335	333	Alkaloids	0.4444444444444444	Small peptides	0.2222222222222222	Pyridine alkaloids	0.2222222222222222	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q928965	WWNNZCOKKKDOPX-UHFFFAOYSA-N	InChI=1S/C7H7NO2/c1-8-4-2-3-6(5-8)7(9)10/h2-5H,1H3	C[n+]1cccc(C(=O)[O-])c1	C7H7NO2	pos_1_1proton	137.047678464	Trigonelline	WWNNZCOKKKDOPX	Alkaloids	Nicotinic acid alkaloids	Pyridine alkaloids	http://www.wikidata.org/entity/Q158695	Arabidopsis thaliana	309263.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']				6	3	7.5	1
4330	682	Fatty acids	1.0	Fatty Acids and Conjugates	1.0	Other Octadecanoids	1.0	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q115785505	ITTPZDMHCNGAGQ-IRXDYDNUSA-N	InChI=1S/C18H34O4/c19-15-11-7-2-1-4-8-12-16-17(22-16)13-9-5-3-6-10-14-18(20)21/h16-17,19H,1-15H2,(H,20,21)/t16-,17-/m0/s1	O=C(O)CCCCCCC[C@@H]1O[C@H]1CCCCCCCCO	C18H34O4	pos_1_1sodium	314.24570956799994	8-[(2S,3S)-3-(8-Hydroxyoctyl)oxirane-2-yl]octanoic acid	ITTPZDMHCNGAGQ	Fatty acids	Octadecanoids	Other Octadecanoids	http://www.wikidata.org/entity/Q158695	Arabidopsis thaliana	309263.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']				6	3	7.5	1
4328	129	Polyketides	0.375	Fatty Acids and Conjugates	0.5	Oxo fatty acids	0.375	2.0	0.47736913	ISDB	http://www.wikidata.org/entity/Q5003180	HJXMNVQARNZTEE-UHFFFAOYSA-N	InChI=1S/C12H14O2/c1-2-3-8-11-9-6-4-5-7-10(9)12(13)14-11/h4-7,11H,2-3,8H2,1H3	CCCCC1OC(=O)c2ccccc21	C12H14O2		190.099379688	Butylphthalide	HJXMNVQARNZTEE	Polyketides	Cyclic polyketides	Phthalide derivatives	http://www.wikidata.org/entity/Q15583445	Ligusticum striatum	3889924.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Apiales']	['Apiaceae']	['Unknown']	['Ligusticum']	['Ligusticum striatum']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	1	6.4094765186309814	1
4325	19	Fatty acids	0.6923076923076923	Sphingolipids	0.16483516483516483	Sphingoid bases	0.15384615384615385	1.0	0.8053005	ISDB	http://www.wikidata.org/entity/Q27156521	SFIHQZFZMWZOJV-HZJYTTRNSA-N	InChI=1S/C18H33NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h6-7,9-10H,2-5,8,11-17H2,1H3,(H2,19,20)/b7-6-,10-9-	CCCCC/C=C\C/C=C\CCCCCCCC(N)=O	C18H33NO		279.256214676	Linoleamide	SFIHQZFZMWZOJV	Fatty acids	Fatty amides	Primary amides	http://www.wikidata.org/entity/Q309852	Euglena gracilis	1073327.0	['Eukaryota']	['Unknown']	['Euglenida']	['Euglenophyceae']	['Unknown']	['Euglenaceae']	['Unknown']	['Euglena']	['Euglena gracilis']		['Eukaryota']									1	1	4.7212018966674805	1
4324	-1							1.0	0.7427664	ISDB	http://www.wikidata.org/entity/Q105226302	QRGXNNLNKJPFIX-LBPRGKRZSA-N	InChI=1S/C12H16O3/c1-9-4-6-11(7-5-9)12(3,14)8-15-10(2)13/h4-7,14H,8H2,1-3H3/t12-/m0/s1	CC(=O)OC[C@](C)(O)c1ccc(C)cc1	C12H16O3		208.109944372	[(2R)-2-hydroxy-2-(4-methylphenyl)propyl] acetate	QRGXNNLNKJPFIX	Terpenoids	Sesquiterpenoids	Bisabolane sesquiterpenoids	http://www.wikidata.org/entity/Q15557631	Haplopappus remyanus	7599243.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Astereae']	['Haplopappus']	['Haplopappus remyanus']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	0	6.971065521240234	1
4320	374	Amino acids and Peptides	1.0	Small peptides	1.0	Dipeptides	1.0	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q179894	GHOKWGTUZJEAQD-UHFFFAOYSA-N	InChI=1S/C9H17NO5/c1-9(2,5-11)7(14)8(15)10-4-3-6(12)13/h7,11,14H,3-5H2,1-2H3,(H,10,15)(H,12,13)	CC(C)(CO)C(O)C(=O)NCCC(=O)O	C9H17NO5	pos_2MFe	219.110672644	DL-Pantothenic acid	GHOKWGTUZJEAQD	Amino acids and Peptides	Small peptides	Dipeptides	http://www.wikidata.org/entity/Q158695	Arabidopsis thaliana	309263.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']				6	3	7.5	1
4318	7	Shikimates and Phenylpropanoids	0.29411764705882354	Isoflavonoids	0.17647058823529413	Isoflavones	0.17647058823529413	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27095028	LNIQZRIHAMVRJA-UHFFFAOYSA-N	InChI=1S/C16H12O4/c1-19-12-6-7-13-15(8-12)20-9-14(16(13)18)10-2-4-11(17)5-3-10/h2-9,17H,1H3	COc1ccc2c(=O)c(-c3ccc(O)cc3)coc2c1	C16H12O4	pos_1_1proton1dmso	268.073558864	Isoformononetin	LNIQZRIHAMVRJA	Shikimates and Phenylpropanoids	Isoflavonoids	Isoflavones	http://www.wikidata.org/entity/Q158695	Arabidopsis thaliana	309263.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']				6	3	7.5	1
