"feature_id","feature_id_full","feature_id_full_annotated","feature_mz","feature_rt","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_proximal_p_value","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_proximal_p_value_minus_log10","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_proximal_fold_change","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_proximal_fold_change_log2","sirius_name","sirius_chebiasciiname","sirius_chebiid","sirius_confidencescore","sirius_csi_fingeridscore","sirius_siriusscore","sirius_zodiacscore","sirius_inchi","sirius_inchikey2d","sirius_molecularformula","sirius_adduct","sirius_smiles","canopus_npc_pathway","canopus_npc_class","canopus_npc_superclass","met_annot_structure_exact_mass","met_annot_structure_inchi","met_annot_structure_inchikey","met_annot_short_inchikey","met_annot_structure_smiles","met_annot_structure_molecular_formula","met_annot_structure_nametraditional","met_annot_structure_wikidata","met_annot_structure_taxonomy_npclassifier_01pathway","met_annot_structure_taxonomy_npclassifier_02superclass","met_annot_structure_taxonomy_npclassifier_01pathway_consensus","met_annot_structure_taxonomy_npclassifier_02superclass_consensus","met_annot_structure_taxonomy_npclassifier_03class_consensus","met_annot_organism_name","met_annot_organism_taxonomy_01domain","met_annot_organism_taxonomy_02kingdom","met_annot_organism_taxonomy_03phylum","met_annot_organism_taxonomy_04class","met_annot_organism_taxonomy_05order","met_annot_organism_taxonomy_06family","met_annot_organism_taxonomy_07tribe","met_annot_organism_taxonomy_08genus","met_annot_organism_taxonomy_09species","met_annot_organism_taxonomy_10varietas","met_annot_organism_taxonomy_ottid","met_annot_organism_wikidata","met_annot_score_taxo","sample_Biscutella.laevigata_control_NA","sample_Biscutella.laevigata_control_NA.pval","sample_Biscutella.laevigata_treatment_proximal","sample_Biscutella.laevigata_treatment_proximal.pval","MeanDecreaseAccuracy","MeanDecreaseAccuracy.pval","MeanDecreaseGini","MeanDecreaseGini.pval"
2351,"2351_275.2_7.3","NA_[2351_275.2_7.3]",275.200321656982,7.260661152,0.00339796389431007,2.4687812401183,1.69460207149819,0.76094653774209,"9-Oxo-10,12,15-odta",NA,NA,0.203554598099006,-36.4130700521477,115.397870819846,1,"InChI=1S/C18H28O3/c1-2-3-4-5-6-8-11-14-17(19)15-12-9-7-10-13-16-18(20)21/h3-4,6,8,11,14H,2,5,7,9-10,12-13,15-16H2,1H3,(H,20,21)","ACHDMUPTZYZIGR","C18H28O3","[M - H2O + H]+","CCC=CCC=CC=CC(=O)CCCCCCCC(=O)O","Fatty acids","Other Octadecanoids","Octadecanoids","274.193280072","InChI=1S/C18H26O2/c1-18-9-8-14-13-5-3-12(19)10-11(13)2-4-15(14)16(18)6-7-17(18)20/h10,13-17,20H,2-9H2,1H3/t13-,14+,15+,16-,17-,18-/m0/s1","NPAGDVCDWIYMMC-IZPLOLCNSA-N","NPAGDVCDWIYMMC","C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]1CC[C@@H]2O","C18H26O2","Nandrolone","http://www.wikidata.org/entity/Q421709","Terpenoids","Steroids","Fatty acids","Steroids","Estrane steroids","Arabidopsis thaliana","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Brassicales']","['Brassicaceae']","['Camelineae']","['Arabidopsis']","['Arabidopsis thaliana']","nan","309263.0","http://www.wikidata.org/entity/Q158695",6,1.41705050316284,0.0199600798403194,1.34406227991274,0.0259481037924152,1.38942503594182,0.0279441117764471,0.0166666666666667,0.275449101796407
2371,"2371_357.31_6.1","NA_[2371_357.31_6.1]",357.310942150534,6.05171850952381,0.0112792238721756,1.94772078329842,1.64588490412769,0.718863452375631,"N2,N2-Dimethyl-N6-(1-oxododecyl)-L-lysine",NA,NA,0.115306408817852,-126.885581965389,38.4534816163973,NA,"InChI=1S/C20H40N2O3/c1-4-5-6-7-8-9-10-11-12-16-19(23)21-17-14-13-15-18(20(24)25)22(2)3/h18H,4-17H2,1-3H3,(H,21,23)(H,24,25)","CYGAEZQNRUGNLL","C20H40N2O3","[M + H]+","CCCCCCCCCCCC(=O)NCCCCC(C(=O)O)N(C)C","Fatty acids","N-acyl amines","Fatty amides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.13373253493014,1.00100150250438,0.125748502994012,1.00100150250438,0.139720558882236,0.00533333333333333,0.880239520958084
2398,"2398_326.27_7.8","NA_[2398_326.27_7.8]",326.269060669226,7.805540084,0.0487080145256729,1.31239957312005,1.44439384836816,0.530464181015607,"null",NA,NA,0.362948960001876,-73.0457602932278,77.136137712673,1,"InChI=1S/C19H37NO4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-17(21)15-18(22)20-16-19(23)24/h17,21H,2-16H2,1H3,(H,20,22)(H,23,24)","IEWHONSDBIATGX","C19H37NO4","[M - H2O + H]+","CCCCCCCCCCCCCCC(CC(=O)NCC(=O)O)O","Fatty acids","N-acyl amines","Fatty Acids and Conjugates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.129740518962076,1.00100150250438,0.131736526946108,1.00100150250438,0.145708582834331,0.0333333333333333,0.0139720558882236
2441,"2441_360.15_1.6","NA_[2441_360.15_1.6]",360.149844360352,1.5771618,0.020491046544147,1.68843586020587,0.662521244805588,-0.593961377253606,"Chlorambucil-t-butyl ester",NA,NA,0.103347610374947,-455.651950611651,70.1685758224296,0.944221105527638,"InChI=1S/C18H27Cl2NO2/c1-18(2,3)23-17(22)6-4-5-15-7-9-16(10-8-15)21(13-11-19)14-12-20/h7-10H,4-6,11-14H2,1-3H3","SZXDOYFHSIIZCF","C18H27Cl2NO2","[M + H]+","CC(C)(C)OC(=O)CCCC1=CC=C(C=C1)N(CCCl)CCCl","Alkaloids","Phenylalanine-derived alkaloids","Pseudoalkaloids","342.116211524|342.11621152399994|342.116211524|342.116211524|342.116211524","InChI=1S/C12H22O11/c13-1-3-6(16)8(18)10(11(20)21-3)23-12-9(19)7(17)5(15)4(2-14)22-12/h3-20H,1-2H2/t3-,4-,5-,6-,7+,8+,9-,10-,11?,12+/m1/s1|InChI=1S/C12H22O11/c13-1-3-5(15)7(17)9(19)11(21-3)23-12-10(20)8(18)6(16)4(2-14)22-12/h3-20H,1-2H2/t3-,4-,5-,6-,7+,8+,9-,10-,11-,12-/m1/s1|InChI=1S/C12H22O11/c13-1-3-5(14)8(17)10(19)12(23-3)21-2-4-6(15)7(16)9(18)11(20)22-4/h3-20H,1-2H2/t3-,4+,5-,6+,7+,8+,9+,10-,11-,12+/m1/s1|InChI=1S/C12H22O11/c13-1-3-5(15)6(16)9(19)12(22-3)23-10-4(2-14)21-11(20)8(18)7(10)17/h3-20H,1-2H2/t3-,4+,5+,6+,7-,8-,9-,10+,11-,12-/m1/s1|InChI=1S/C12H22O11/c13-1-4-6(16)8(18)9(19)11(21-4)23-12(3-15)10(20)7(17)5(2-14)22-12/h4-11,13-20H,1-3H2/t4-,5-,6-,7-,8+,9-,10+,11-,12+/m1/s1","HIWPGCMGAMJNRG-RTPHMHGBSA-N|HDTRYLNUVZCQOY-LIZSDCNHSA-N|DLRVVLDZNNYCBX-LDGFZSKTSA-N|GUBGYTABKSRVRQ-YOLKTULGSA-N|CZMRCDWAGMRECN-UGDNZRGBSA-N","HIWPGCMGAMJNRG|HDTRYLNUVZCQOY|DLRVVLDZNNYCBX|GUBGYTABKSRVRQ|CZMRCDWAGMRECN","OC[C@H]1O[C@@H](O[C@H]2C(O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O|OC[C@H]1O[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O|OC[C@H]1O[C@H](OC[C@@H]2O[C@@H](O)[C@@H](O)[C@@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O|OC[C@@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O|OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O","C12H22O11|C12H22O11|C12H22O11|C12H22O11|C12H22O11","2-O-beta-D-Glucopyranosyl-D-glucopyranose|Trehalose|Glc(a1-6)a-L-All|Gal(a1-4)a-Alt|Sucrose","http://www.wikidata.org/entity/Q82863755|http://www.wikidata.org/entity/Q421773|http://www.wikidata.org/entity/Q104984601|http://www.wikidata.org/entity/Q105019946|http://www.wikidata.org/entity/Q4027534","Carbohydrates|Carbohydrates|Carbohydrates|Carbohydrates|Carbohydrates","Saccharides|Saccharides|Saccharides|Saccharides|Saccharides","Carbohydrates","Saccharides","Monosaccharides","Arabidopsis thaliana|Arabidopsis thaliana|Arabidopsis thaliana|Arabidopsis thaliana|Arabidopsis thaliana","['Eukaryota']|['Eukaryota']|['Eukaryota']|['Eukaryota']|['Eukaryota']","['Archaeplastida']|['Archaeplastida']|['Archaeplastida']|['Archaeplastida']|['Archaeplastida']","['Streptophyta']|['Streptophyta']|['Streptophyta']|['Streptophyta']|['Streptophyta']","['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']","['Brassicales']|['Brassicales']|['Brassicales']|['Brassicales']|['Brassicales']","['Brassicaceae']|['Brassicaceae']|['Brassicaceae']|['Brassicaceae']|['Brassicaceae']","['Camelineae']|['Camelineae']|['Camelineae']|['Camelineae']|['Camelineae']","['Arabidopsis']|['Arabidopsis']|['Arabidopsis']|['Arabidopsis']|['Arabidopsis']","['Arabidopsis thaliana']|['Arabidopsis thaliana']|['Arabidopsis thaliana']|['Arabidopsis thaliana']|['Arabidopsis thaliana']","nan|nan|nan|nan|nan","309263.0|309263.0|309263.0|309263.0|309263.0","http://www.wikidata.org/entity/Q158695|http://www.wikidata.org/entity/Q158695|http://www.wikidata.org/entity/Q158695|http://www.wikidata.org/entity/Q158695|http://www.wikidata.org/entity/Q158695",NA,0,0.850299401197605,0,0.846307385229541,0,0.828343313373254,0.00866666666666667,0.57684630738523
2442,"2442_323.11_2.4","NA_[2442_323.11_2.4]",323.110188802883,2.37910469523809,0.0476872908765598,1.32159734921177,0.633942034516849,-0.657577163573515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.854291417165669,0,0.86626746506986,0,0.842315369261477,0.0113333333333333,0.441117764471058
2465,"2465_218.12_4.2","NA_[2465_218.12_4.2]",218.120741344634,4.21674034761905,0.00157768948846715,2.80197846799285,1.74853520583404,0.80614684423171,"1-Butanesulfonic acid,4-(cyclohexylamino)-",NA,NA,0.0460325827495361,-178.992127306582,47.3456068047818,1,"InChI=1S/C10H21NO3S/c12-15(13,14)9-5-4-8-11-10-6-2-1-3-7-10/h10-11H,1-9H2,(H,12,13,14)","XNPKNHHFCKSMRV","C10H21NO3S","[M - H2O + H]+","C1CCC(CC1)NCCCCS(=O)(=O)O","Alkaloids","Piperidine alkaloids","Lysine alkaloids","217.1215121","InChI=1S/C12H15N3O/c1-9-11(13-2)12(16)15(14(9)3)10-7-5-4-6-8-10/h4-8,13H,1-3H3","JILCEWWZTBBOFS-UHFFFAOYSA-N","JILCEWWZTBBOFS","CNc1c(C)n(C)n(-c2ccccc2)c1=O","C12H15N3O","Noramidopyrine","http://www.wikidata.org/entity/Q27140411","Alkaloids","Tryptophan alkaloids","Alkaloids","Fatty acyls","Hydrocarbons","Euglena gracilis","['Eukaryota']","['Unknown']","['Euglenida']","['Euglenophyceae']","['Unknown']","['Euglenaceae']","['Unknown']","['Euglena']","['Euglena gracilis']","nan","1073327.0","http://www.wikidata.org/entity/Q309852",1,0,0.870259481037924,0,0.878243512974052,0,0.858283433133733,0,1
2496,"2496_360.15_0.6","NA_[2496_360.15_0.6]",360.150176391602,0.6462149032,0.0273885962164079,1.56243022663948,0.684789976603542,-0.546266509985618,"Chlorambucil-t-butyl ester",NA,NA,0.101881738752683,-456.925374572159,71.073710308197,0.949748743718593,"InChI=1S/C18H27Cl2NO2/c1-18(2,3)23-17(22)6-4-5-15-7-9-16(10-8-15)21(13-11-19)14-12-20/h7-10H,4-6,11-14H2,1-3H3","SZXDOYFHSIIZCF","C18H27Cl2NO2","[M + H]+","CC(C)(C)OC(=O)CCCC1=CC=C(C=C1)N(CCCl)CCCl","Alkaloids","Simple amide alkaloids","Pseudoalkaloids","342.116211524|342.11621152399994|342.116211524|342.116211524|342.116211524","InChI=1S/C12H22O11/c13-1-3-6(16)8(18)10(11(20)21-3)23-12-9(19)7(17)5(15)4(2-14)22-12/h3-20H,1-2H2/t3-,4-,5-,6-,7+,8+,9-,10-,11?,12+/m1/s1|InChI=1S/C12H22O11/c13-1-3-5(15)7(17)9(19)11(21-3)23-12-10(20)8(18)6(16)4(2-14)22-12/h3-20H,1-2H2/t3-,4-,5-,6-,7+,8+,9-,10-,11-,12-/m1/s1|InChI=1S/C12H22O11/c13-1-3-5(14)8(17)10(19)12(23-3)21-2-4-6(15)7(16)9(18)11(20)22-4/h3-20H,1-2H2/t3-,4+,5-,6+,7+,8+,9+,10-,11-,12+/m1/s1|InChI=1S/C12H22O11/c13-1-3-5(15)6(16)9(19)12(22-3)23-10-4(2-14)21-11(20)8(18)7(10)17/h3-20H,1-2H2/t3-,4+,5+,6+,7-,8-,9-,10+,11-,12-/m1/s1|InChI=1S/C12H22O11/c13-1-4-6(16)8(18)9(19)11(21-4)23-12(3-15)10(20)7(17)5(2-14)22-12/h4-11,13-20H,1-3H2/t4-,5-,6-,7-,8+,9-,10+,11-,12+/m1/s1","HIWPGCMGAMJNRG-RTPHMHGBSA-N|HDTRYLNUVZCQOY-LIZSDCNHSA-N|DLRVVLDZNNYCBX-LDGFZSKTSA-N|GUBGYTABKSRVRQ-YOLKTULGSA-N|CZMRCDWAGMRECN-UGDNZRGBSA-N","HIWPGCMGAMJNRG|HDTRYLNUVZCQOY|DLRVVLDZNNYCBX|GUBGYTABKSRVRQ|CZMRCDWAGMRECN","OC[C@H]1O[C@@H](O[C@H]2C(O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O|OC[C@H]1O[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O|OC[C@H]1O[C@H](OC[C@@H]2O[C@@H](O)[C@@H](O)[C@@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O|OC[C@@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O|OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O","C12H22O11|C12H22O11|C12H22O11|C12H22O11|C12H22O11","2-O-beta-D-Glucopyranosyl-D-glucopyranose|Trehalose|Glc(a1-6)a-L-All|Gal(a1-4)a-Alt|Sucrose","http://www.wikidata.org/entity/Q82863755|http://www.wikidata.org/entity/Q421773|http://www.wikidata.org/entity/Q104984601|http://www.wikidata.org/entity/Q105019946|http://www.wikidata.org/entity/Q4027534","Carbohydrates|Carbohydrates|Carbohydrates|Carbohydrates|Carbohydrates","Saccharides|Saccharides|Saccharides|Saccharides|Saccharides","Carbohydrates","Saccharides","Monosaccharides","Arabidopsis thaliana|Arabidopsis thaliana|Arabidopsis thaliana|Arabidopsis thaliana|Arabidopsis thaliana","['Eukaryota']|['Eukaryota']|['Eukaryota']|['Eukaryota']|['Eukaryota']","['Archaeplastida']|['Archaeplastida']|['Archaeplastida']|['Archaeplastida']|['Archaeplastida']","['Streptophyta']|['Streptophyta']|['Streptophyta']|['Streptophyta']|['Streptophyta']","['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']","['Brassicales']|['Brassicales']|['Brassicales']|['Brassicales']|['Brassicales']","['Brassicaceae']|['Brassicaceae']|['Brassicaceae']|['Brassicaceae']|['Brassicaceae']","['Camelineae']|['Camelineae']|['Camelineae']|['Camelineae']|['Camelineae']","['Arabidopsis']|['Arabidopsis']|['Arabidopsis']|['Arabidopsis']|['Arabidopsis']","['Arabidopsis thaliana']|['Arabidopsis thaliana']|['Arabidopsis thaliana']|['Arabidopsis thaliana']|['Arabidopsis thaliana']","nan|nan|nan|nan|nan","309263.0|309263.0|309263.0|309263.0|309263.0","http://www.wikidata.org/entity/Q158695|http://www.wikidata.org/entity/Q158695|http://www.wikidata.org/entity/Q158695|http://www.wikidata.org/entity/Q158695|http://www.wikidata.org/entity/Q158695",NA,0,0.86626746506986,0,0.864271457085828,0,0.844311377245509,0.00933333333333333,0.514970059880239
2526,"2526_293.21_7.3","NA_[2526_293.21_7.3]",293.210697021484,7.273956056,0.00308397867640036,2.5108886334595,1.69134688714368,0.758172579936094,"9-Oxo-10,12,15-odta",NA,NA,0.215765335296878,-26.8239997746697,220.555339527825,1,"InChI=1S/C18H28O3/c1-2-3-4-5-6-8-11-14-17(19)15-12-9-7-10-13-16-18(20)21/h3-4,6,8,11,14H,2,5,7,9-10,12-13,15-16H2,1H3,(H,20,21)","ACHDMUPTZYZIGR","C18H28O3","[M + H]+","CCC=CCC=CC=CC(=O)CCCCCCCC(=O)O","Fatty acids","Other Octadecanoids","Octadecanoids","292.203844756","InChI=1S/C18H28O3/c1-2-3-4-5-6-8-11-14-17(19)15-12-9-7-10-13-16-18(20)21/h3-4,6,8,11,14H,2,5,7,9-10,12-13,15-16H2,1H3,(H,20,21)/b4-3-,8-6-,14-11+","ACHDMUPTZYZIGR-CUHSZNQNSA-N","ACHDMUPTZYZIGR","CC/C=C\C/C=C\C=C\C(=O)CCCCCCCC(=O)O","C18H28O3","9-OxoOTrE","http://www.wikidata.org/entity/Q104909087","Fatty acids","Octadecanoids","Fatty acids","Steroids","Estrane steroids","Isatis tinctoria","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Brassicales']","['Brassicaceae']","['Isatideae']","['Isatis']","['Isatis tinctoria']","nan","631500.0","http://www.wikidata.org/entity/Q212547",6,0,0.786427145708583,0,0.776447105788423,0,0.75249500998004,0,1
2578,"2578_618.43_8","NA_[2578_618.43_8]",618.428025817871,8.01064215,0.0392023811035532,1.40668755367525,0.653011677757652,-0.614819303280415,"null",NA,NA,0.0383365930327385,-946.227795304489,98.378929396153,1,"InChI=1S/C38H54N3O4/c1-2-27-8-6-9-29(14-11-27)34(44)26-31(42)15-12-28-13-16-33(43)35(24-28)45-23-18-32(30-17-22-41-37(39)25-30)38(19-4-3-5-20-38)36-10-7-21-40-36/h7,10,13,16-17,21-22,24-25,27,29,31-32,34,42-44H,2-6,8-9,11-12,14-15,18-20,23,26H2,1H3,(H2,39,41)/q-1","AQHOPRSGXVRFNQ","C38H55N3O4","[M + H]+","CCC1CCCC(CC1)C(CC(CCC2=CC(=C(C=C2)O)OCCC(C3=CC(=NC=C3)N)C4(CCCCC4)C5=CC=C[N-]5)O)O","Terpenoids","Lupane triterpenoids","Triterpenoids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.852295409181637,0,0.836327345309381,0,0.822355289421158,0.0113333333333333,0.516966067864271
2604,"2604_479.26_5.8","NA_[2604_479.26_5.8]",479.261558532897,5.82462159411765,0.0159380998541592,1.79756345659381,1.67209404531025,0.741655992686192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.0958083832335329,1.00100150250438,0.093812375249501,1.00100150250438,0.105788423153693,0.0166666666666667,0.0658682634730539
2695,"2695_153.04_0.8","9H-xanthine_[2695_153.04_0.8]",153.040672302246,0.833668129411765,0.0201845310962501,1.69498133516506,1.59598057582986,0.674443093086279,"xanthine","9H-xanthine","CHEBI:17712",0.558542689788618,-5.17255483775991,23.4444855176305,1,"InChI=1S/C5H4N4O2/c10-4-2-3(7-1-6-2)8-5(11)9-4/h1H,(H3,6,7,8,9,10,11)","LRFVTYWOQMYALW","C5H4N4O2","[M + H]+","C1=NC2=C(N1)C(=O)NC(=O)N2","Alkaloids","Purine alkaloids","Pseudoalkaloids (transamidation)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.139720558882236,1.00100150250438,0.155688622754491,1.00100150250438,0.159680638722555,0.0113333333333333,0.419161676646707
2747,"2747_309.24_11.6","Avocadyne 4-acetate_[2747_309.24_11.6]",309.242250141345,11.5596834210526,0.00138850517638907,2.85745249684781,0.560757210250911,-0.834551829194439,"null","Avocadyne 4-acetate","CHEBI:171809",0.115030268897669,-46.2245387818898,25.2092305618308,1,"InChI=1S/C19H34O4/c1-3-4-5-6-7-8-9-10-11-12-13-14-19(23-17(2)21)15-18(22)16-20/h1,18-20,22H,4-16H2,2H3","FHGZOCAZNHYWAL","C19H34O4","[M - H2O + H]+","CC(=O)OC(CCCCCCCCCCCC#C)CC(CO)O","Fatty acids","Fatty alcohols","Fatty acyls",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.127744510978044,1.00100150250438,0.117764471057884,1.00100150250438,0.131736526946108,0.0146666666666667,0.285429141716567
2768,"2768_160.11_0.8","Methyl 4-(diaminomethylideneamino)butanoate_[2768_160.11_0.8]",160.108093625023,0.846332502857143,0.0402797057536945,1.39491371066096,0.698120466950064,-0.518452086997616,"Methyl 4-(diaminomethylideneamino)butanoate","Methyl 4-(diaminomethylideneamino)butanoate","CHEBI:182394",0.609009578254786,-85.3338268458895,67.5661398551004,1,"InChI=1S/C6H13N3O2/c1-11-5(10)3-2-4-9-6(7)8/h2-4H2,1H3,(H4,7,8,9)","ITPJUJKUKRFQHQ","C6H13N3O2","[M + H]+","COC(=O)CCCN=C(N)N","Amino acids and Peptides","Aminoacids","Small peptides","114.042927432","InChI=1S/C4H6N2O2/c5-2-1-3(6)4(7)8/h3H,1,6H2,(H,7,8)/t3-/m0/s1","BXRLWGXPSRYJDZ-VKHMYHEASA-N","BXRLWGXPSRYJDZ","N#CC[C@H](N)C(=O)O","C4H6N2O2","(2S)-2-azaniumyl-3-cyanopropanoate","http://www.wikidata.org/entity/Q27075129","Amino acids and Peptides","Small peptides","Amino acids and Peptides","Lysine alkaloids","Aminoacids","Arabidopsis thaliana","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Brassicales']","['Brassicaceae']","['Camelineae']","['Arabidopsis']","['Arabidopsis thaliana']","nan","309263.0","http://www.wikidata.org/entity/Q158695",6,1.00100150250438,0.093812375249501,1.00100150250438,0.0998003992015968,1.00100150250438,0.105788423153693,0.00533333333333333,0.80439121756487
2788,"2788_589.48_11.6","NA_[2788_589.48_11.6]",589.482697987932,11.5598696190476,0.0455936996864352,1.34109516567889,0.670912482044164,-0.575803510214054,"Diacylglycerol(20:3n6/14:1n5)",NA,NA,0.150054877103307,-7.40138274582213,88.5083765858501,0.99748743718593,"InChI=1S/C37H64O5/c1-3-5-7-9-11-13-15-16-17-18-19-20-22-23-25-27-29-31-36(39)41-34-35(33-38)42-37(40)32-30-28-26-24-21-14-12-10-8-6-4-2/h10-13,16-17,19-20,35,38H,3-9,14-15,18,21-34H2,1-2H3","SKFOPGGYQYBFCU","C37H64O5","[M + H]+","CCCCCC=CCC=CCC=CCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCCC=CCCCC","Fatty acids","Diacylglycerols","Glycerolipids","588.475375148","InChI=1S/C37H64O5/c1-3-4-5-6-7-13-16-19-22-31-33(40-31)24-26-35-36(42-35)27-25-34-32(41-34)23-20-17-14-11-9-8-10-12-15-18-21-30-28-29(2)39-37(30)38/h28-29,31-36H,3-27H2,1-2H3/t29-,31-,32+,33+,34-,35-,36+/m1/s1","KCYRZEFVHDREPK-PVBUPMEXSA-N","KCYRZEFVHDREPK","CCCCCCCCCC[C@H]1O[C@H]1CC[C@H]1O[C@H]1CC[C@H]1O[C@H]1CCCCCCCCCCCCC1=C[C@@H](C)OC1=O","C37H64O5","(2R)-4-[12-[(2S,3R)-3-[2-[(2S,3R)-3-[2-[(2S,3R)-3-decyloxiran-2-yl]ethyl]oxiran-2-yl]ethyl]oxiran-2-yl]dodecyl]-2-methyl-2H-furan-5-one","http://www.wikidata.org/entity/Q105139023","Polyketides","Linear polyketides","nan","nan","nan","Uvaria chamae","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Magnoliales']","['Annonaceae']","['Uvarieae']","['Uvaria']","['Uvaria chamae']","nan","340656.0","http://www.wikidata.org/entity/Q7903638",4,0,0.864271457085828,0,0.870259481037924,0,0.846307385229541,0.006,0.758483033932136
2803,"2803_234.1_5.5","8-(methylsulfinyl)octyl isothiocyanate_[2803_234.1_5.5]",234.097942199707,5.473989784,0.0483888825033857,1.31525440740609,1.51453609552021,0.598875961895225,"Octane, 1-isothiocyanato-8-(methylsulfinyl)-","8-(methylsulfinyl)octyl isothiocyanate","CHEBI:91152",0.812435638853592,-7.17639875513134,101.570195215356,1,"InChI=1S/C10H19NOS2/c1-14(12)9-7-5-3-2-4-6-8-11-10-13/h2-9H2,1H3","BCRXKWOQVFKZAG","C10H19NOS2","[M + H]+","CS(=O)CCCCCCCCN=C=S","Fatty acids","Fatty alcohols","Fatty acyls","155.076870416","InChI=1S/C8H13NS/c1-2-3-4-5-6-7-9-8-10/h2H,1,3-7H2","WZXOJFDWZWNRLN-UHFFFAOYSA-N","WZXOJFDWZWNRLN","C=CCCCCCN=C=S","C8H13NS","7-Isothiocyanato-1-heptene","http://www.wikidata.org/entity/Q82296108","Fatty acids","Fatty acyls","Fatty acids","Fatty acyls","Hydrocarbons","Eutrema japonicum","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Brassicales']","['Brassicaceae']","['Eutremeae']","['Eutrema']","['Eutrema japonicum']","nan","185264.0","http://www.wikidata.org/entity/Q49855",6,0,0.882235528942116,0,0.868263473053892,0,0.858283433133733,0,1
2838,"2838_582.59_11.4","NA_[2838_582.59_11.4]",582.593580322266,11.39896264,0.0403749732074311,1.39388775285573,1.47165654172092,0.557441011495103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.0978043912175649,1.00100150250438,0.105788423153693,1.00100150250438,0.119760479041916,0.0106666666666667,0.449101796407186
