"feature_id","feature_id_full","feature_id_full_annotated","feature_mz","feature_rt","Malus_vs_Potentilla_p_value","Malus_vs_Prunus_p_value","Potentilla_vs_Prunus_p_value","Malus_vs_Potentilla_p_value_minus_log10","Malus_vs_Prunus_p_value_minus_log10","Potentilla_vs_Prunus_p_value_minus_log10","Potentilla_vs_Prunus_fold_change","Malus_vs_Prunus_fold_change","Malus_vs_Potentilla_fold_change","Potentilla_vs_Prunus_fold_change_log2","Malus_vs_Prunus_fold_change_log2","Malus_vs_Potentilla_fold_change_log2","sirius_name","sirius_chebiasciiname","sirius_chebiid","sirius_confidencescore","sirius_csi_fingeridscore","sirius_siriusscore","sirius_zodiacscore","sirius_inchi","sirius_inchikey2d","sirius_molecularformula","sirius_adduct","sirius_smiles","canopus_npc_pathway","canopus_npc_class","canopus_npc_superclass","met_annot_structure_exact_mass","met_annot_structure_inchi","met_annot_structure_inchikey","met_annot_short_inchikey","met_annot_structure_smiles","met_annot_structure_molecular_formula","met_annot_structure_nametraditional","met_annot_structure_wikidata","met_annot_structure_taxonomy_npclassifier_01pathway","met_annot_structure_taxonomy_npclassifier_02superclass","met_annot_structure_taxonomy_npclassifier_01pathway_consensus","met_annot_structure_taxonomy_npclassifier_02superclass_consensus","met_annot_structure_taxonomy_npclassifier_03class_consensus","met_annot_organism_name","met_annot_organism_taxonomy_01domain","met_annot_organism_taxonomy_02kingdom","met_annot_organism_taxonomy_03phylum","met_annot_organism_taxonomy_04class","met_annot_organism_taxonomy_05order","met_annot_organism_taxonomy_06family","met_annot_organism_taxonomy_07tribe","met_annot_organism_taxonomy_08genus","met_annot_organism_taxonomy_09species","met_annot_organism_taxonomy_10varietas","met_annot_organism_taxonomy_ottid","met_annot_organism_wikidata","met_annot_score_taxo","Malus","Malus.pval","Potentilla","Potentilla.pval","Prunus","Prunus.pval","MeanDecreaseAccuracy","MeanDecreaseAccuracy.pval","MeanDecreaseGini","MeanDecreaseGini.pval"
2071,"2071_205.07_4.5","NA_[2071_205.07_4.5]",205.068200854643,4.539420025,0.00642206521606425,0.00929392609645885,0.930500228454803,2.1923252884872,2.03180078527094,0.0312835159059727,11.844153709639,0.0803542189092382,0.00678429382791987,3.56610321347182,-3.63748241678104,-7.20358563025285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.139720558882236,1.00100150250438,0.13373253493014,0,0.862275449101796,1.41705050316284,0.0179640718562874,0.00746666666666667,0.718562874251497
2106,"2106_205.07_1.7","NA_[2106_205.07_1.7]",205.068259670634,1.7424586047619,0.0243859758628526,0.119227327913935,0.450015894538314,1.61285986039753,0.923624189210251,0.346772146694933,7635.33853290062,0.351766139564706,4.60707980463404e-05,12.8984764087974,-1.50731147686751,-14.405787885665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.852295409181637,0,0.830339321357285,0,0.838323353293413,0,0.714570858283433,0.0225777777777778,0.253493013972056
2125,"2125_226.18_4.9","NA_[2125_226.18_4.9]",226.180077109424,4.9324091826087,0.0392738530577534,0.0333409094474213,0.989813322583227,1.40589648911325,1.47702255799902,0.00444670501522244,0.796241354535776,0.135433667515765,0.170091225159644,-0.328722291990732,-2.88434167118664,-2.55561937919591,"1-[6-(2-oxobutyl)piperidin-2-yl]butan-2-one",NA,NA,0.331624721929342,-118.064917102864,40.3601747224146,1,"InChI=1S/C13H23NO2/c1-3-12(15)8-10-6-5-7-11(14-10)9-13(16)4-2/h10-11,14H,3-9H2,1-2H3","ICQDSEWZOQKQSL","C13H23NO2","[M + H]+","CCC(=O)CC1CCCC(N1)CC(=O)CC","Alkaloids","Piperidine alkaloids","Monoterpenoids","208.14632988","InChI=1S/C13H20O2/c1-11(2)6-4-5-10-9-14-12(3)7-8-13(10,11)15-12/h5H,4,6-9H2,1-3H3/t12-,13+/m0/s1","AKKNWGRLXKHQDH-QWHCGFSZSA-N","AKKNWGRLXKHQDH","CC1(C)CCC=C2CO[C@]3(C)CC[C@@]21O3","C13H20O2","(1S,9S)-2,2,9-trimethyl-8,12-dioxatricyclo[7.2.1.01,6]dodec-5-ene","http://www.wikidata.org/entity/Q104913699","Terpenoids","Monoterpenoids","Terpenoids","Monoterpenoids","Acyclic monoterpenoids","Cydonia oblonga","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Rosales']","['Rosaceae']","['Maleae']","['Cydonia']","['Cydonia oblonga']","nan","941743.0","http://www.wikidata.org/entity/Q43300",7,1.00100150250438,0.135728542914172,-1.00100150250438,0.976047904191617,0,0.860279441117764,0,0.702594810379242,0.0278666666666667,0.261477045908184
2156,"2156_265.02_0.6","NA_[2156_265.02_0.6]",265.023403935596,0.5699707905,0.0219861917775185,0.997741490865721,0.0236673592630023,1.65784998815791,0.00098196736335435,1.62585019671753,0.204650207102526,1.0722465793735,5.23941116187741,-2.2887679681228,0.100636713568469,2.38940468169127,"(4-hydroxy-3-methylbutyl) phosphono hydrogen phosphate",NA,NA,0.150115849023756,-83.8191574780953,58.6461920453287,1,"InChI=1S/C5H14O8P2/c1-5(4-6)2-3-12-15(10,11)13-14(7,8)9/h5-6H,2-4H2,1H3,(H,10,11)(H2,7,8,9)","URURINNTPGGDIV","C5H14O8P2","[M + H]+","CC(CCOP(=O)(O)OP(=O)(O)O)CO","Carbohydrates","Monosaccharides","Saccharides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.810379241516966,1.41705050316284,0.0518962075848303,0,0.820359281437126,1.40834895880057,0.0738522954091816,0.0324444444444444,0.281437125748503
2235,"2235_493.1_3.4","6-{[5,7-Dihydroxy-2-(4-hydroxy-3-methoxyphenyl)-4-oxo-4H-chromen-3-yl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid_[2235_493.1_3.4]",493.096274576069,3.43341075833333,0.0287553003708992,0.532070422339011,0.116370411631966,1.54128209150765,0.274030882725315,0.934157429466693,0.321514288263808,196.559906039609,611.356674383094,-1.63704524178424,7.61882526294447,9.25587050472871,"Isorhamnetin 3-glucuronide","6-{[5,7-Dihydroxy-2-(4-hydroxy-3-methoxyphenyl)-4-oxo-4H-chromen-3-yl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid","CHEBI:182425",0.418190110609606,-20.3423924790676,48.2657630518115,0.831658291457286,"InChI=1S/C22H20O13/c1-32-11-4-7(2-3-9(11)24)18-19(14(26)13-10(25)5-8(23)6-12(13)33-18)34-22-17(29)15(27)16(28)20(35-22)21(30)31/h2-6,15-17,20,22-25,27-29H,1H3,(H,30,31)","VVZWHOMBDMMRSC","C22H20O13","[M + H]+","COC1=C(C=CC(=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)C(=O)O)O)O)O)O","Shikimates and Phenylpropanoids","Flavonols","Flavonoids","492.0903907","InChI=1S/C22H20O13/c1-32-12-3-2-7(4-8(12)23)13-6-10(25)14-9(24)5-11(26)18(19(14)33-13)34-22-17(29)15(27)16(28)20(35-22)21(30)31/h2-6,15-17,20,22-24,26-29H,1H3,(H,30,31)/t15-,16-,17+,20-,22+/m0/s1","CUIJPIJRAYLBAL-NTKSAMNMSA-N","CUIJPIJRAYLBAL","COc1ccc(-c2cc(=O)c3c(O)cc(O)c(O[C@@H]4O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]4O)c3o2)cc1O","C22H20O13","5,7-Dihydroxy-2-(3-hydroxy-4-methoxyphenyl)-4-oxo-4H-1-benzopyran-8-yl beta-D-glucopyranosiduronic acid","http://www.wikidata.org/entity/Q104970284","Shikimates and Phenylpropanoids","Flavonoids","nan","nan","nan","Lavandula maroccana","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Lamiales']","['Lamiaceae']","['Lavanduleae']","['Lavandula']","['Lavandula maroccana']","nan","142465.0","http://www.wikidata.org/entity/Q15336681",4,1.00100150250438,0.159680638722555,0,0.780439121756487,-1.00100150250438,0.956087824351297,0,0.626746506986028,0.015,0.518962075848303
2284,"2284_200.04_0.6","NA_[2284_200.04_0.6]",200.043872380519,0.583230366153846,0.0112368849738956,0.919403697225621,0.0172540937080322,1.94935406475841,0.0364937541407916,1.76310784761199,0.194523268280935,1.69453194413801,8.71120436703091,-2.36198535856678,0.760886833762066,3.12287219232885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.80439121756487,1.00100150250438,0.173652694610778,0,0.786427145708583,1.00100150250438,0.215568862275449,0.0333777777777778,0.209580838323353
2286,"2286_411.2_2.4","NA_[2286_411.2_2.4]",411.199415549643,2.42028045238095,0.0233255303764056,0.0644677093584655,0.69203987475657,1.63216847247203,1.1906577606971,0.159868881138864,3.10842476486205,0.302800445800765,0.0974128276237057,1.63618366085253,-1.723560765541,-3.35974442639353,"(4S,5R)-4-hydroxy-3,3,5-trimethyl-4-[(E,3R)-3-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxybut-1-enyl]cyclohexan-1-one",NA,NA,0.313783377153088,-62.32494279158,6.90000667874963,0.995979899497487,"InChI=1S/C19H32O8/c1-10-7-12(21)8-18(3,4)19(10,25)6-5-11(2)26-17-16(24)15(23)14(22)13(9-20)27-17/h5-6,10-11,13-17,20,22-25H,7-9H2,1-4H3","QFTPTUOKFIIFJH","C19H32O8","[M + Na]+","CC1CC(=O)CC(C1(C=CC(C)OC2C(C(C(C(O2)CO)O)O)O)O)(C)C","Terpenoids","Megastigmanes","Apocarotenoids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34406227991274,0.0279441117764471,1.34406227991274,0.029940119760479,-1.00100150250438,0.974051896207585,1.05478046745838,0.0858283433133733,0.0245333333333333,0.329341317365269
2364,"2364_139.53_0.6","NA_[2364_139.53_0.6]",139.531101782057,0.55798174375,0.0108975868468822,0.996845529367757,0.011813020365576,1.96266966124385,0.00137213450751735,1.92763904731479,0.162171500885674,1.09959464575928,6.78044317129717,-2.62440778423108,0.136971787085969,2.76137957131705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.193612774451098,1.00100150250438,0.181636726546906,0,0.774451097804391,1.00100150250438,0.241516966067864,0.0230222222222222,0.453093812375249
2438,"2438_349.12_3.8","NA_[2438_349.12_3.8]",349.124621889975,3.82759902857143,0.0145319347387567,0.16705040536472,0.18954734614969,1.83767656117139,0.777152466165044,0.722282291747247,37.5873672479636,0.494663944153954,0.0131603775516029,5.23217596234796,-1.01547934899101,-6.24765531133897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.143712574850299,0,0.850299401197605,-1.00100150250438,0.976047904191617,0,0.718562874251497,0.0201777777777778,0.311377245508982
2476,"2476_434.27_3.5","NA_[2476_434.27_3.5]",434.274985684638,3.54482066875,0.0352059406997721,0.628829837366548,0.115659768777476,1.45338404687869,0.201466859627341,0.936817680256241,0.43278323813462,2.08788266633349,4.82431499734755,-1.20828347078813,1.06204063841394,2.27032410920207,"L-Glutamine, 4-(4-amino-2,5-cyclohexadien-1-yl)-L-2-aminobutanoyl-L-isoleucyl-N-methyl-, trans-",NA,NA,0.108907129514702,-255.889695804637,19.3941077826077,1,"InChI=1S/C22H37N5O5/c1-4-13(2)19(25-3)21(30)26-16(10-7-14-5-8-15(23)9-6-14)20(29)27-17(22(31)32)11-12-18(24)28/h5-6,8-9,13-17,19,25H,4,7,10-12,23H2,1-3H3,(H2,24,28)(H,26,30)(H,27,29)(H,31,32)","OHVOFSJWCODEFL","C22H37N5O5","[M - H2O + H]+","CCC(C)C(C(=O)NC(CCC1C=CC(C=C1)N)C(=O)NC(CCC(=O)N)C(=O)O)NC","Amino acids and Peptides","Tripeptides","Small peptides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.447303065060821,0.838323353293413,0,0.798403193612774,-1.00100150250438,0.972055888223553,-1.00100150250438,0.920159680638723,0.0132222222222222,0.542914171656687
2510,"2510_615.5_11.3","NA_[2510_615.5_11.3]",615.495786308908,11.2505565294118,0.0151323276853004,0.789562010843493,0.00747142156023728,1.8200942627813,0.102613755573909,2.12659675868927,0.220627293339721,0.66848223033881,3.0299162910433,-2.18031682014027,-0.581038883922221,1.59927793621805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nan","nan","nan","ZDBLXLQFRZTIIU",NA,"nan","nan","nan","nan","nan","nan","nan","nan","nan","['Unknown']","['Unknown']","['Unknown']","['Unknown']","['Unknown']","['Unknown']","['Unknown']","['Unknown']","['Unknown']","nan","nan","nan",0,0,0.81437125748503,1.41705050316284,0.0379241516966068,1.41705050316284,0.0419161676646707,1.34406227991274,0.0578842315369262,0.0197555555555556,0.465069860279441
2536,"2536_130.06_1.5","NA_[2536_130.06_1.5]",130.057366833267,1.49971164285714,0.0172778448794416,0.706839269437505,0.00724986795660276,1.76251042941131,0.150679330661787,2.13966990325535,82.7056554690244,1.20283752893141,0.0145435946563764,6.36991408012607,0.266441786292423,-6.10347229383364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alkaloids","Piperidine alkaloids","Lysine alkaloids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.00100150250438,0.950099800399202,1.94881009766875,0.0119760479041916,1.67131567616219,0.0179640718562874,1.66911011857018,0.029940119760479,0.0256,0.415169660678643
2549,"2549_488.09_3.2","NA_[2549_488.09_3.2]",488.087923552567,3.2081866,0.00967743002189481,0.0117026469410192,0.982396773502799,2.01423996040837,1.93171589706887,0.00771307255900633,1.62511179070665,0.0974533410285598,0.0599671613890537,0.700538963895425,-3.35914454300157,-4.059683506897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.63736530665978,0.0139720558882236,1.00100150250438,0.177644710578842,1.00100150250438,0.149700598802395,1.91939817108553,0.0139720558882236,0.0224666666666667,0.363273453093812
2589,"2589_241.15_1.1","NA_[2589_241.15_1.1]",241.154457519782,1.12137953478261,0.0197397324389383,0.0228574946746211,0.99096405551354,1.70465873824592,1.64097137274274,0.00394209806289307,1.30090827774389,0.129713289157473,0.0997097884429095,0.379519246522374,-2.94660180327421,-3.32612104979659,"1-Butyl-5-sec-butylbarbituric acid",NA,NA,0.118331334230597,-204.825736179614,21.8131626571838,1,"InChI=1S/C12H20N2O3/c1-4-6-7-14-11(16)9(8(3)5-2)10(15)13-12(14)17/h8-9H,4-7H2,1-3H3,(H,13,15,17)","ZIOVKDDTXNWBNJ","C12H20N2O3","[M + H]+","CCCCN1C(=O)C(C(=O)NC1=O)C(C)CC","Amino acids and Peptides","Piperidine alkaloids","Small peptides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.782435129740519,-1.00100150250438,0.968063872255489,-1.00100150250438,0.962075848303393,-1.00100150250438,0.912175648702595,0.00722222222222222,0.816367265469062
2590,"2590_278.1_3.7","NA_[2590_278.1_3.7]",278.099379608597,3.6642456,5.30792299002769e-07,5.30792299002769e-07,1,6.27507538672106,6.27507538672106,0,1,0.000221335831119104,0.000221335831119104,0,-12.1414753577218,-12.1414753577218,"Lycomarasmine",NA,NA,0.142774425653588,-377.005965402441,26.8670285005508,1,"InChI=1S/C9H15N3O7/c10-6(13)3-12-5(9(18)19)2-11-4(8(16)17)1-7(14)15/h4-5,11-12H,1-3H2,(H2,10,13)(H,14,15)(H,16,17)(H,18,19)","YRSDOJQPYZOCMY","C9H15N3O7","[M + H]+","C(C(C(=O)O)NCC(C(=O)O)NCC(=O)N)C(=O)O","Carbohydrates","Aminosugars","Small peptides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.0499001996007984,0,0.936127744510978,0,0.944111776447106,1.00100150250438,0.103792415169661,0.0108,0.115768463073852
2609,"2609_1013.27_3.2","NA_[2609_1013.27_3.2]",1013.2702648183,3.15739298888889,0.00599471948118435,0.00599471948118435,1,2.22223113460418,2.22223113460418,0,1,0.00088059072678695,0.00088059072678695,0,-10.1492407277445,-10.1492407277445,"methyl N-[(5Z,13E)-9-hydroxy-2-[4-hydroxy-5-[2-hydroxy-1-(4-hydroxy-6-methyl-5-methylsulfanyloxan-2-yl)oxyethyl]-3-[4-methoxy-5-(propan-2-ylamino)oxan-2-yl]oxy-6-methyl-5-methylsulfanyloxan-2-yl]oxy-13-[2-(methyltrisulfanyl)ethylidene]-11-oxo-12-bicyclo[7.3.1]trideca-1(12),5-dien-3,7-diynyl]carbamate",NA,NA,NA,-946.762859966952,30.6953459548663,0.146231155778894,"InChI=1S/C43H62N2O14S5/c1-23(2)44-27-22-54-33(19-31(27)52-5)59-37-39(49)43(61-8,32(21-46)58-34-18-28(47)38(60-7)24(3)55-34)25(4)56-40(37)57-30-14-12-10-11-13-16-42(51)20-29(48)36(45-41(50)53-6)35(30)26(42)15-17-63-64-62-9/h10-11,15,23-25,27-28,30-34,37-40,44,46-47,49,51H,17-22H2,1-9H3,(H,45,50)","PYODOXNMJUJHHR","C43H62N2O14S5","[M + Na]+","CC1C(C(CC(O1)OC(CO)C2(C(OC(C(C2O)OC3CC(C(CO3)NC(C)C)OC)OC4C#CC=CC#CC5(CC(=O)C(=C4C5=CCSSSC)NC(=O)OC)O)C)SC)O)SC","Shikimates and Phenylpropanoids","Flavan-3-ols","Flavonoids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41705050316284,0.00798403193612774,1.41705050316284,0.00798403193612774,0,0.958083832335329,1.41120774204966,0.00798403193612774,0.0287365079365079,0.00399201596806387
2626,"2626_395.07_2.6","N2,N9-dimethyl-11-oxo-5,6-dihydrodibenzo[3,1-b:3',1'-f][7]annulene-2,9-disulfonamide_[2626_395.07_2.6]",395.074009245829,2.55850925294118,0.03657902246266,0.523524832605483,0.153775439871197,1.43676790478484,0.281062713397266,0.813113022012811,3.38298691138889,0.729622225657611,0.215673972370784,1.75829759542606,-0.45477841752611,-2.21307601295217,"null","N2,N9-dimethyl-11-oxo-5,6-dihydrodibenzo[3,1-b:3',1'-f][7]annulene-2,9-disulfonamide","CHEBI:92235",0.0199925879522147,-355.077843422451,1.99664078268587,0.0989949748743719,"InChI=1S/C17H18N2O5S2/c1-18-25(21,22)13-7-5-11-3-4-12-6-8-14(26(23,24)19-2)10-16(12)17(20)15(11)9-13/h5-10,18-19H,3-4H2,1-2H3","UPNMPZFREBGMGY","C17H18N2O5S2","[M + H]+","CNS(=O)(=O)C1=CC2=C(CCC3=C(C2=O)C=C(C=C3)S(=O)(=O)NC)C=C1","Alkaloids","Quinazoline alkaloids","Tyrosine alkaloids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.00100150250438,0.988023952095808,1.34406227991274,0.031936127744511,0,0.830339321357285,0.426478981394723,0.203592814371257,0.0323111111111111,0.173652694610778
2627,"2627_784.58_10.8","NA_[2627_784.58_10.8]",784.58459904201,10.8454775,0.0339946604570861,0.809298134140074,0.0738480420206937,1.46858929225573,0.0918914608846058,1.1316610149205,1.58508354785318,0.922067661087064,0.581715495272095,0.664558885094528,-0.117055475758536,-0.781614360853064,"1-homo-g-linolenoyl-2-palmitoyl-sn-glycero-3-phosphocholine",NA,NA,0.328606843976653,-6.13489949069071,33.5684882344919,1,"InChI=1S/C44H82NO8P/c1-6-8-10-12-14-16-18-20-21-22-23-25-26-28-30-32-34-36-43(46)50-40-42(41-52-54(48,49)51-39-38-45(3,4)5)53-44(47)37-35-33-31-29-27-24-19-17-15-13-11-9-7-2/h14,16,20-21,23,25,42H,6-13,15,17-19,22,24,26-41H2,1-5H3/p+1","YKSVDDIMSQYNID","C44H82NO8P","[M + H]+","CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC[N+](C)(C)C","Fatty acids","Glycerophosphocholines","Glycerophospholipids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.834331337325349,0,0.842315369261477,0,0.828343313373254,0,0.720558882235529,0.0171777777777778,0.465069860279441
2630,"2630_463.18_3","NA_[2630_463.18_3]",463.179015477498,2.99840414,0.0154792405906349,0.0156625429634168,0.999937389201027,1.81025034955667,1.80513772469696,2.71923757787741e-05,3.40390456484281,0.00370313389628235,0.00108790767359641,1.76719058879882,-8.07703756987839,-9.84422815867721,"3-[2-[4-(2-methoxyphenyl)piperazin-1-yl]ethyl]-5-phenyl-1H-thieno[3,2-e]pyrimidine-2,4-dione",NA,NA,0.520548475943997,-224.207921524215,-0.531889659418194,0.0120603015075377,"InChI=1S/C25H26N4O3S/c1-32-21-10-6-5-9-20(21)28-14-11-27(12-15-28)13-16-29-24(30)22-19(18-7-3-2-4-8-18)17-33-23(22)26-25(29)31/h2-10,17H,11-16H2,1H3,(H,26,31)","HLVQBOYEHQRWHG","C25H26N4O3S","[M + H]+","COC1=CC=CC=C1N2CCN(CC2)CCN3C(=O)C4=C(NC3=O)SC=C4C5=CC=CC=C5","Alkaloids","Quinoline alkaloids","Tryptophan alkaloids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34406227991274,0.0219560878243513,0,0.904191616766467,0,0.896207584830339,1.00100150250438,0.141716566866267,0.0331111111111111,0.0239520958083832
2643,"2643_523.08_2","NA_[2643_523.08_2]",523.084346817951,2.02745582857143,0.0005594702190026,0.000342612318179891,0.758447046649423,3.25222302632431,3.46519702659707,0.120074735445149,0.212713781924753,0.0223804880681139,0.105214095041716,-2.23301458500035,-5.48161469118295,-3.2486001061826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.67131567616219,0.0259481037924152,-1.00100150250438,0.954091816367265,1.67131567616219,0.0239520958083832,1.67594568898395,0.0359281437125748,0.0412444444444444,0.169660678642715
2653,"2653_427.08_0.6","NA_[2653_427.08_0.6]",427.075456411601,0.613788184090909,0.00774040945061427,0.971920123760143,0.00616038989981538,2.11123606548777,0.0123694256453703,2.21039179985187,0.0424370052152402,0.490636244682882,11.5615190608851,-4.55853334109908,-1.02727428110437,3.53125905999471,"null",NA,NA,0.0893068684907923,-416.875397709856,65.082821780827,1,"InChI=1S/C19H20N2O4S2/c22-17(10-26-11-18(23)24)20-7-12-6-13(9-20)15-4-3-14(16-2-1-5-27-16)19(25)21(15)8-12/h1-5,12-13H,6-11H2,(H,23,24)","TVGMKDWVNWXYRX","C19H20N2O4S2","[M + Na]+","C1C2CN(CC1C3=CC=C(C(=O)N3C2)C4=CC=CS4)C(=O)CSCC(=O)O","Alkaloids","Thiazole alkaloids","Tryptophan alkaloids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.802395209580838,1.00100150250438,0.153692614770459,0,0.790419161676647,1.00100150250438,0.225548902195609,0.0289777777777778,0.341317365269461
2655,"2655_356.1_3.1","NA_[2655_356.1_3.1]",356.097670526597,3.09498642142857,0.045141613059822,0.994494808593626,0.0399657795798278,1.34542292619616,0.00239747961347863,1.39831171118365,0.000530705293712307,0.016954461065476,31.9470358904446,-10.8798014400436,-5.88219126389103,4.99761017615252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"310.0324819","InChI=1S/C13H10O9/c1-20-4-3-5(14)22-10-6(4)7(12(16)17)8(13(18)19)9(15)11(10)21-2/h3,15H,1-2H3,(H,16,17)(H,18,19)","HXFCTKKFLJMYHC-UHFFFAOYSA-N","HXFCTKKFLJMYHC","COc1c(O)c(C(=O)O)c(C(=O)O)c2c(OC)cc(=O)oc12","C13H10O9","4,8-Dimethoxy-7-hydroxy-2-oxo-2h-1-benzopyran-5,6-dicarboxylic acid","http://www.wikidata.org/entity/Q105034960","Shikimates and Phenylpropanoids","Phenolic acids (C6-C1)","Shikimates and Phenylpropanoids","Phenylpropanoids (C6-C3)","Cinnamic acids and derivatives","Sanguisorba minor","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Rosales']","['Rosaceae']","['Sanguisorbeae']","['Sanguisorba']","['Sanguisorba minor']","nan","894082.0","http://www.wikidata.org/entity/Q163799",6,0,0.736526946107784,1.00100150250438,0.177644710578842,0,0.774451097804391,1.00100150250438,0.225548902195609,0.0471365079365079,0.171656686626747
