row ID,row m/z,row retention time,Blank_202404241731_EB_dbgi_mapp_blk_pre02.mzML Peak area,Blank_202404241731_EB_dbgi_mapp_blk_pre03.mzML Peak area,Blank_202404241731_EB_dbgi_mapp_blk_pre01.mzML Peak area,Blank_202404241731_EB_dbgi_mapp_blk_pre04.mzML Peak area,Erythroxylum_coca_202404241731_EB_dbgi_003208_01_01_Luca.mzML Peak area,Erythroxylum_coca_202404241731_EB_dbgi_003208_02_01_Luca.mzML Peak area,Brugmansia_insignis_202404241731_EB_dbgi_003224_02_01_Luca.mzML Peak area,Brugmansia_insignis_202404241731_EB_dbgi_003224_01_02_Luca.mzML Peak area,Erythroxylum_australe_202404241731_EB_tp24_000007_02_02_Luca.mzML Peak area,Erythroxylum_australe_202404241731_EB_tp24_000007_01_01_Luca.mzML Peak area,
194,144.06391983032228,0.929778335,139034.45057913417,121587.94833518504,133596.7668332852,111895.16575765233,5018051.42172573,5570542.537233135,508370.7442032582,571479.5346786159,9447047.899903396,1.4738001381011005E7,
195,759.1997680664062,2.1647467,0,0,0,0,0,0,0,724668.8879585776,0,0,
196,358.25895351917865,5.771449144444444,0,1068.5480406804577,1480.4481385502963,1251.9082702507192,54026.96241189051,33378.12473706444,278678.17972312064,759199.2453003324,150645.99861974016,30701.174362632115,
197,693.3085225480144,5.528969333333333,0,0,0,0,0,0,3122.833574616091,0,150158.2454525906,5280548.061545095,
198,810.5251414014078,10.010699749999999,0,0,0,0,54024.48445494898,60347.16039652174,21624.98125228882,33817.9800375643,5145.126998400619,1360299.4486083942,
199,123.04430280412946,2.6213625,367.5860020751901,772.5125300606903,1798.8492746858217,0,41904.24929436776,51187.694240050754,0,0,673670.56241181,523766.57390783523,
200,212.12834930687714,1.81543815,0,400.63067486462234,402.6645745810504,882.2594424279803,98734.26965294554,0,83156.62237767209,143051.66238367406,747344.5944981785,1642852.3523872846,
201,308.22211303859865,4.65561822,0,0,0,0,59534.04179082485,197754.6754458395,0,1157.6478489411058,27927.943353570543,2702981.1331042703,
202,342.2633422851562,4.20381,2822594.38694977,2999534.5584289157,2787958.477185871,2808121.7259984217,1481737.6257477715,1236561.8804565945,1779059.2247819577,1488621.4386222959,2279127.1051238836,1517268.3865176295,
203,393.2096125284831,2.6660630166666666,2376.4782993961853,3092.1346797891215,3932.5639719316505,3924.618058027462,0,0,0,0,388077.52851240203,61613.32677588337,
204,236.07949490017361,0.5640297055555555,6812.680288896009,6154.006288337643,10318.762517421977,9084.896874047043,781284.3301012565,1082996.1991349095,0,61322.96047489558,1787996.4583970064,1.0101249614924176E7,
205,203.05252685546876,0.643074622,3524633.037068738,3464300.894829946,3803742.1666027745,4024376.244949638,2523503.1345277666,2965025.6730385595,397086.16479627346,522766.2176968349,2825981.83434956,3402252.693895501,
206,467.2773101830322,8.738176059999999,0,0,0,0,65983.04142762041,103792.87058304848,466892.6989863739,1936105.4944339213,0,22257.271745209506,
207,345.1520233154297,2.2102983499999995,0,0,0,0,0,0,0,0,932165.2876461007,168037.37445592246,
208,631.4898376464844,11.831427,0,0,0,0,0,0,0,0,136238.71223083022,1729760.3206250174,
209,338.1602325439453,2.9788797666666667,0,0,0,0,0,4101.117232831127,1370839.7778399123,1286625.975515626,0,0,
210,487.2145487467448,3.0640892,0,0,0,0,0,0,52099.74513964417,80502.36533808845,278538.1934399181,0,
211,292.1966979980469,0.591005354,0,0,0,0,4780397.414575471,2262214.9075250267,0,703959.9979171365,3708369.2023125375,171247.55114286538,
212,467.11610921223956,2.9543887666666664,0,0,0,0,4008.331875760455,0,0,0,501155.9614228137,11401.358399753812,
213,266.1748860677083,3.516662933333333,0,0,0,0,0,25442.682134976403,0,0,11591.844161533907,534439.0636170929,
214,592.4958801269531,11.261198499999999,0,0,0,0,0,0,0,0,836043.5688355023,42625.90488147779,
215,703.5759531656901,10.413901000000001,0,0,0,0,246263.61790916263,4335320.593066813,90741.44286401424,63598.14225707541,5305555.156726891,351897.7779240227,
216,344.18556213378906,4.5909081,0,0,0,0,0,0,27306.313855152308,8722.07290986901,50543.40097919761,1231759.3660595673,
217,682.5254898071289,11.281728750000001,0,0,0,0,8402.422640772089,9333.821232099928,0,0,943557.9297811141,174462.6911742739,
218,258.16989135796246,3.8079558857142857,3431.9297110898738,486.54755994726736,1031.4607203735513,2143.7075843957577,0,0,32394.16111535226,41977.10294773181,570657.3405967469,0,
219,314.1959381114502,3.6411101,1939.5169086130345,848.4379471377456,0,1268.6085798775275,0,0,0,0,116341.24414458887,5631274.050170575,
220,633.4096221923828,8.806277775,0,0,0,0,73051.49463167913,91214.55624190744,252051.0349191212,743229.0471471339,0,0,
221,572.4535827636719,10.171615,0,0,0,0,0,0,0,0,807518.3741951261,58020.59632450234,
222,209.12286376953125,2.44810935,0,0,0,0,0,0,1176592.396327116,1707340.757274097,0,0,
223,296.06635665927126,1.54264765,0,0,0,0,0,0,114968.28741804193,2392249.466119688,75307.88563906652,80183.2514330273,
224,392.1707000732422,2.5964424499999996,0,0,0,0,1668182.2741424348,2547195.632516537,0,0,0,0,
225,691.3302510650228,6.238297966666667,0,0,0,0,0,0,5121.031102768264,0,2662.6621219607323,2301896.718199032,
226,326.2690689086914,7.921647130000001,6527.060178499378,9368.297790252816,6502.131278306443,7322.040267777782,14590.556462892231,11647.399562315939,28735.821300583473,29392.646688069686,896897.2997429414,60172.246382032805,
227,948.6233825683594,10.48785325,0,0,0,0,6437.033326537178,18343.8485746141,0,1907.6172099610833,0,1421892.1006015472,
228,228.1246937493199,1.604686657142857,1543.76522521142,819.0964441321703,1667.18561414796,0,0,0,103032.26054208526,128284.27130763866,413919.1853377617,3555882.100678148,
229,969.5722351074219,10.428718499999999,0,0,0,0,0,0,2341.28627816924,0,0,1521371.3888047144,
230,704.4492645312744,9.034561159999999,0,0,0,0,8074.968988718683,14227.910098194909,8187.973840249697,0,18528.979478746925,7592100.0832612775,
231,568.4942779541016,11.9816755,0,0,0,0,0,0,13630.207653925385,8762.250325722129,939811.7053025239,45002.31440097872,
232,800.507080078125,9.230114019999998,0,0,0,0,2124320.8754175715,1873097.82548463,1111755.6606085687,712478.7518243794,0,119661.09618897685,
233,277.06836700516766,1.2520790333333334,0,0,0,0,281643.90975073277,300709.6683759082,3120177.13600615,7057528.289720768,62959.77441106299,4447373.247101906,
234,174.18516540527344,3.8340102111111114,9157.551552234348,7717.62945025631,10266.412078743931,10024.977952190462,103467.85938776721,86541.75580499772,100828.09187147614,99892.25449196657,512269.37839095766,0,
235,572.453125,9.58103565,0,0,0,0,0,0,0,0,999428.1363030187,50187.25877278947,
236,374.14438883463544,3.131691116666667,3985.1987349205815,5141.283110362151,5334.70269193294,5413.906877520299,1362842.540587373,1640843.3900062623,0,0,0,0,
237,733.4115753218994,7.512453024999999,0,0,0,0,0,6149.871924737392,20113.692645190116,6135.859656505368,0,1279262.3896415767,
238,303.08440017913824,1.4437680874999999,939.822912976339,2210.4183339426454,1398.6147803228594,473.0577519316421,0,0,612345.8173744862,1845473.4007114936,29702.45220947901,538923.7980153399,
239,370.18782553344727,2.7395866333333334,0,0,0,0,0,0,974884.5101859032,1575822.6608439484,0,2249.268795438792,
240,625.177619934082,3.868351225,0,0,0,0,176659.43659509585,697117.7579628818,0,0,33206.417854824045,711748.1177660653,
241,592.4938812255859,11.483951249999999,0,0,0,0,0,0,34846.6147882045,24326.800822309913,1040039.4741168105,105226.21778931226,
242,357.11610921223956,2.4455939333333334,491.85790857057697,0,0,0,0,0,0,0,15896.255806916024,1190223.9423659565,
243,319.213943482605,0.6358227,0,0,0,0,259400.2115871817,386860.48621916247,143984.9388679722,7299.404779275348,68036.04073810707,1.0373981801481074E7,
244,216.10523223876953,2.1401061,0,0,0,0,0,0,0,0,664729.3844627975,718003.7639039787,
245,334.1285731101481,2.591707683333333,1308.9676184963257,1403.509474051408,1800.702888661076,477.8610568813534,0,0,0,0,1031878.6476532855,587264.0551323185,
246,599.4656524658203,11.863406999999999,0,0,0,0,0,0,0,0,3334473.1404308975,139718.3432584281,
247,415.3004964192708,9.281190083333332,0,0,0,0,1543598.235912109,2007944.3729984504,1328401.792570975,1803529.556201961,37627.21685938221,409724.1004552787,
248,291.1953430175781,5.461791957142856,0,480.6737860106853,0,0,221291.8942705931,269963.1054444551,645996.0094140955,723015.6691821996,125320.12143340986,231009.59893827117,
249,650.3944091796875,3.80237525,0,0,0,0,0,0,0,0,1381089.7897969338,79951.8816728676,
250,617.4403381347656,10.831318,0,0,0,0,0,0,0,0,1772044.3274807502,244760.58151154694,
251,442.2651023864746,4.16920355,0,0,0,0,0,0,55460.74681663926,123329.49936275015,1620992.6800753935,1.0336263376631409E7,
252,456.2805908240234,4.30559638,1029.7464411533513,0,1410.6857547769973,546.2902544875394,0,0,0,0,29124.29926757454,5077867.632487345,
253,476.1911849975586,4.0343998,0,0,0,0,0,0,245233.28389022138,631919.4041578362,0,0,
254,416.3646636962891,11.993006099999999,9263.353246494342,10042.924190375557,25088.502754541143,3732.4831532820917,1224047.0042190873,1341346.7438249588,216509.43577647148,230519.18056540767,157089.2047686292,592705.3394053275,
255,250.14364471560057,2.1950353700000003,6099.47821936852,8012.448646984545,8351.44002523609,6542.005905444961,68670.89767002306,47324.477352761496,1632739.348891261,813332.8871875752,775.0989916376807,11633.751540278334,
256,621.2707000732422,9.99201731,177328.5109966123,159256.1487611463,203797.20416241832,141058.80024294832,1067207.1225109638,1945734.350232713,224203.58880642196,307427.60711346375,84674.33922476602,803205.5714345425,
257,429.3735961923706,11.1399587,8999.667951547714,6052.206405029142,11581.648231728474,3757.7446108816334,329831.65689679363,336028.17598992446,63602.442049923164,88209.48988459016,1347407.1666401254,1327727.00219624,
258,326.2327702860107,4.901960633333332,0,419.68538834322374,0,0,0,7352.537718488793,3037.6447882781886,3786.569264940008,149828.6650816826,2786860.681226029,
259,763.4246419389648,6.861957333333334,0,0,0,0,0,2852.9512159115684,38210.370982519,0,0,2350777.985460789,
260,388.212651570638,4.418375066666666,0,0,0,0,0,118079.7934832636,5118797.467844425,1744503.8244461126,0,0,
261,322.21258036295575,1.9019934166666668,0,0,0,0,3883882.747125561,2986193.014191981,120989.77751801944,451620.9383224569,2929522.0602035034,3251604.3578749313,
262,501.1581726074219,2.4808028,0,0,0,0,0,0,0,0,1557402.5375699955,68003.99344719427,
263,294.2790985107422,8.976807033333332,0,0,0,0,8519.114096938109,30371.974651493078,543942.4393595688,1420272.5294694647,5360.611152005902,15819.164524705357,
264,516.3011322021484,3.7582807999999996,0,0,0,0,0,0,0,0,18979.865204306458,5138578.1054452825,
265,236.16523742851564,3.4334302199999995,6624.1247737865115,2259.548158444306,4494.674571164116,0,0,0,0,0,77833.25931466153,1179994.2628398235,
266,427.0758794148763,1.3825309333333333,0,0,0,0,838375.1723093913,900887.8736743092,961942.1072826085,50622.91518741508,104121.02357912106,413324.34484593663,
267,280.17542521187335,3.454152216666667,6311.7678515507105,8122.418101733319,5951.810237178188,7425.863322731761,0,0,0,0,1507202.7601802112,38456.32657751354,
268,666.5293273966878,10.966019333333334,0,0,0,0,23141.870894911954,35698.31473415792,17217.64069731401,15498.732844423837,2367233.148278572,485384.3192613273,
269,244.15440979118654,0.8156676489999999,4900.122692067406,2910.5192264063357,3354.7244273333486,1012.3902419094667,510332.16714595526,672093.3109036468,5543871.387394175,8995021.222216245,271966.7032246142,853576.5598370123,
270,555.27734375,4.673112519999999,0,0,0,0,4652.281287698105,0,20701.09548431287,40140.69284889352,526244.9537595746,5767.932771120633,
271,808.5895568872071,11.7825516,0,0,0,0,98482.95987544698,13089.151121806075,543007.1642838357,686567.652063746,0,755.5132825414789,
272,579.298095703125,3.828167375,0,0,0,0,253425.07264021697,0,19356.087936468637,0,85139.13095994208,1.4531453514271367E7,
273,461.23533630371094,4.29369815,0,0,0,0,0,0,0,0,1812.027589399582,936596.334485587,
274,377.1738688151042,3.1798659,0,0,0,0,0,32959.78365323574,1005997.3873497467,925154.156348339,0,0,
275,306.1336669921875,3.17557315,0,0,0,0,0,0,0,0,24871.713067681587,1338516.1077873376,
276,273.18072509765625,2.9307205,0,0,0,0,0,0,0,0,1498440.5779311857,0,
277,823.224609375,3.160456975,0,0,0,0,2726798.866064265,3917058.107906236,0,0,4436511.189303002,3899199.923667205,
278,469.3139678955078,9.28565032,1968589.2276941272,2182964.149222382,2049389.8352064602,2110756.2403536155,1448082.5229452339,941548.3639216399,1472829.1796189358,1610875.9452253615,1506031.2373601536,1693415.3099089316,
279,328.2319590250651,2.2976602,15907.165084247246,53125.694636823646,71647.74793862102,70839.63955714882,0,0,0,0,630025.2008430001,40887.07627935782,
280,255.9432403564453,1.2848328,0,0,0,0,287720.7573401714,263008.7070365042,1974963.9502505378,0,48054.710558281826,92588.95772552048,
281,500.39581298828125,9.263669,0,0,0,0,0,0,0,0,1072602.9562035035,90471.15943238324,
282,165.05455589294434,2.240021475,0,0,0,0,80537.91932125928,141249.12850866726,0,0,7163.37862183821,807674.935677832,
283,186.11254501494142,1.5896830999999998,18278.11557692359,17833.071207878136,23963.53700866699,15995.682067346204,6148751.95693073,6981823.050650625,467784.99987670925,264331.8570605506,6.932651604492967E7,1.6632152343340504E8,
284,362.15946197509766,3.00268685,0,0,0,0,0,0,0,0,41693.46540756275,1168931.8248659754,
285,582.5937561035156,11.3913365,3254836.524444355,3023061.2006934523,3213551.5139578176,3290205.6593821747,383216.24739140266,303928.14821003564,400552.85940256086,113014.39586812454,882301.43133855,701198.7714901174,
286,293.14947509765625,2.3129776500000006,0,0,0,0,1544259.2447064256,1213456.1306082262,0,0,0,0,
287,142.12263870263672,2.89141671,19131.465830761415,23565.634112102704,26885.408829634216,27481.01227345173,845154.440473029,932301.5160674051,116345.38758001162,112240.01206623,649800.4080763774,442879.1329157125,
288,337.1672134399414,9.457308283333333,0,0,0,0,109414.78275168562,45210.74747521797,525698.1276562705,1162643.8531243354,569108.8269275965,267875.766602717,
289,487.21461486816406,3.3330617,0,0,0,0,0,0,0,0,2514738.7525875876,202898.3180130109,
290,414.2294413248698,3.0010594333333334,0,0,0,0,0,13759.821376669699,0,0,9892.564505099766,927848.1403073841,
291,258.1105834987305,1.39956956,0,0,1120.8724558644824,0,0,0,658379.087424937,4337182.356813373,344127.36636613484,882676.388214118,
292,363.1550242130127,2.487882566666667,0,0,0,0,0,0,1595203.1492319074,1809999.0021022912,8584.868846733527,0,
293,288.1948699951172,4.6642727,0,0,0,0,0,0,0,0,5148.372720544898,918199.843459167,
294,401.2841847747599,9.900998083333334,0,0,0,0,125711.31417221786,158017.78127431127,1311429.1240614094,1542354.0228624914,2036.1752371317216,87076.89094515791,
295,271.1693623860677,6.61100095,0,0,0,0,103101.13669247422,112222.11424225822,828842.308545896,774662.2824192626,21643.138479536243,30428.943361310172,
296,208.13314819335938,4.5550457625,10055.462803957556,10985.971344832808,11031.774416491195,11246.301857784727,0,0,29235.070136891307,37150.53717216474,108393.50621599884,1040067.8810104468,
297,706.4636484814046,8.66984485,0,0,0,0,2820.2858773197345,9895.111946969846,7640.075527672956,8249.952611696772,11793.418576863827,5061668.884836412,
298,233.2261110948181,8.363965633333335,0,0,0,0,923.4982301675435,4373.033245785134,15044.608101917082,15282.941349212275,722032.0342365524,45225.12517654532,
299,804.5497314453125,8.9489196,0,0,0,0,300338.7929764613,57898.84383037878,870086.8855156926,1503435.4946119294,48476.71096546042,0,
300,398.1960754394531,3.5004337,0,0,0,0,0,0,0,0,0,883707.0429023626,
301,211.0845184326172,1.3171127499999997,0,0,0,0,0,0,233689.16658847278,5756447.2218061825,0,0,
302,549.3757476806641,9.56985135,0,0,0,0,0,0,0,0,1231447.5170469906,27370.687790189793,
303,465.39369201660156,11.453448833333333,0,0,0,0,100168.56113648257,110342.50504465027,50887.71751201182,16992.258808592982,726065.812453138,15627.6971470389,
304,323.1455535888672,4.0847649,0,0,0,0,0,0,0,0,669056.1112396346,0,
305,435.29010620117185,7.058250259999999,0,0,0,0,105984.91604178082,161864.91343404405,678915.3839736138,981534.4446664571,0,29824.991023785675,
306,176.1432991027832,3.89793085,0,0,0,0,0,0,0,0,21909.109551654612,2812138.931650842,
307,317.1017761230469,5.1829432,0,0,0,0,0,0,0,0,446228.39925018424,5370.316860357958,
308,280.18994903564453,4.15279265,0,0,0,0,0,0,0,0,54151.657553331395,1047705.845243446,
309,418.20644124348956,1.8547855,0,0,0,0,0,0,929946.7915157357,1078846.220818548,13207.264384995819,0,
310,398.27439880371094,3.9034434,0,0,0,0,0,0,0,0,1199144.799307323,3387572.787517192,
311,392.2270965576172,3.7851774999999996,0,0,0,0,0,0,0,0,30941.336404781032,659499.9269581594,
312,273.184814453125,5.282870283333334,0,0,0,0,88244.12396682249,115734.43311759543,202309.53021625953,238100.7112826928,167109.55935825186,840179.6074089298,
313,216.07849502697752,2.6050655000000003,0,0,0,0,0,0,0,0,47971.54038997708,5066109.307099576,
314,315.14117431640625,3.2162331000000006,0,0,0,0,0,0,0,0,485163.58759183163,0,
315,430.2648671468099,3.2721704166666665,829.2316636802044,2520.633954214707,2030.1059378430143,1446.026159003934,0,0,0,0,4925402.123275004,1009744.4065545243,
316,278.1382802327474,2.9109009666666665,0,0,0,0,2193151.372886753,2100949.533249291,156583.16837000378,141316.95742090678,285098.46788845776,1749030.1250287215,
317,360.1281051635742,2.95521,0,0,0,0,3086809.2695259396,2609284.706374599,0,0,264680.44310182694,74667.26227365764,
318,269.13531494506833,3.9051941,518.1868801670314,572.5105820705547,990.4883685889972,3628.439300376004,0,0,0,0,727638.3519906771,0,
319,391.26276245117185,7.3209751,0,0,0,0,177070.43725771128,339982.69271273445,138591.78817672745,330567.05169433216,0,55887.763275185906,
320,431.35250854550776,11.994984200000001,3557.4629211327556,1213.942674089313,6402.891376435436,706.0102254636366,618771.0222937977,656528.1009370193,38480.694156155216,47563.25560013509,25928.84829372019,119033.2377450021,
321,312.99945068359375,0.52949478,0,0,0,0,0,0,0,0,3100636.18528255,0,
322,444.280029296875,3.1189641999999997,0,0,0,0,0,0,0,0,559977.2081327613,9190763.685886392,
323,238.09290313720703,2.3759764,0,0,0,0,0,0,0,0,36954.71136736825,1275049.486622625,
324,392.1705093383789,2.4206759,0,0,0,0,1455866.1281149748,1957257.7937023926,0,0,0,0,
325,184.00289916992188,0.59814666,0,0,0,0,0,0,4264535.498727874,0,0,0,
326,307.2018737792969,2.2129642666666665,0,0,0,0,28939.986972972103,16991.17748298485,0,0,0,1211092.9271615983,
327,239.96655750550843,1.4906995374999998,487.89740856737285,453.67889743653694,0,0,282358.6695442796,501551.83051229327,3325354.7517784224,64681.096022712765,114778.99210465449,494309.8210961776,
328,210.0971908585069,0.9763563199999999,1035.4573637111255,442.54950863730653,639.8228918683653,1030.191819755069,3134915.63954223,3980756.050869551,0,34584.30376234938,118940.23927818878,863990.466247407,
329,637.3180287719728,6.0846489,0,0,0,0,1212.1288088378944,2587.514615678465,63064.06526752801,20749.38461949539,1185.897530453608,1330825.8540271923,
330,762.5479125976562,11.430884599999999,0,0,0,0,69009.67838812293,131532.70710995424,305254.0111634739,443830.55489741545,0,132773.793714439,
331,325.2370198567708,4.2016029,0,0,0,0,1641689.4581219598,977182.6726710828,0,0,4182.587163045397,0,
332,184.03711191837564,1.3507995333333334,0,0,0,0,1.8896231238494247E7,1.9137191614760626E7,34440.5287155146,36767.568753052816,4103451.591804043,1.2757802224524567E7,
333,450.17523193359375,3.2922579,0,0,0,0,0,0,571993.1452414918,1196449.2935538474,0,0,
334,297.24242859073485,6.07431508,14604.261373310077,18013.329008276552,21672.440616961514,18585.052677241383,16330.734561939047,22165.489015548235,31446.188774667477,30654.326028356434,1271912.3682797183,121672.74048711047,
335,439.2311139884731,4.018584571428571,462.439982057712,419.73983276366596,0,430.1951706954182,0,0,321369.60174568207,509655.1224150367,231301.8327771443,251061.03308422136,
